question,original_answer,truncated_cot,generated_text,is_correct
Dylan alihitaji soseji za kukua na soseji za samaki ili kuandaa mandazi ya soseji katika sherehe. Alinunua soseji 38 za kuku na soseji 6 za samaki zaidi ya za kuku. Dylan alinunua soseji ngapi kwa jumla?,82,"Hebu tuchambue tatizo hatua kwa hatua:

1. **Tambua idadi ya soseji za kuku Dylan alinunua:**
   - Dylan alinunua soseji 38 za kuku.

2. **Amua idadi ya soseji za samaki Dylan alinunua:**
   - Dylan alinunua soseji 6 za samaki zaidi ya za kuku.
   - Idadi ya soseji za samaki = 38 (soseji za kuku) + 6 = 44 soseji za samaki.","3. **Hesabu jumla ya soseji Dylan alinunua:**
   - Jumla ya soseji = soseji za kuku + soseji za samaki
   - Jumla ya soseji = 38 + 44 = 92 soseji.

**Jibu:** Dylan alinunua soseji 92 kwa jumla.",False
"Baada ya kuhamia shule mpya, Amy alipata marafiki 20 zaidi ya Lily. Iwapo Lily alipata marafiki 50, Lily na Amy wana jumla ya marafiki wangapi kwa jumla?",120,"Ili kutatua tatizo hili la hesabu, tutafuata hatua zifuatazo:

1. **Tambua idadi ya marafiki Lily alipata:**
   Lily alipata marafiki 50.

2. **Hesabu idadi ya marafiki Amy alipata:**
   Amy alipata marafiki 20 zaidi ya Lily. Kwa hiyo, idadi ya marafiki Amy alipata ni:
   \[
   50 + 20 = 70
   \]

3. **Hesabu jumla ya idadi ya marafiki Lily na Amy wana:**","Ili kupata jumla ya idadi ya marafiki, tunajumlisha idadi ya marafiki Lily na Amy walipata:
   \[
   50 + 70 = 120
   \]

**Jibu:** Lily na Amy wana jumla ya marafiki **120**.",True
"Mamake Wells huuza tikitimaji, pilipili, na machungwa katika duka lililopo kwenye eneo lake. Bei ya tikitimaji ni mara tatu zaidi ya bei ya kila pilipili. Bei ya tikitimaji imeshinda bei ya chungwa na 5. Dillon ametumwa kwenye duka kununua tikitimaji 4, pilipili 20, na machungwa 10. Atatumia pesa ngapi kwa jumla ikiwa bei ya kila pilipili ni $15?",880,"Ili kutatua tatizo hili, tutafuata hatua zifuatazo:

1. **Amua bei ya tikitimaji kwa kuzingatia bei ya pilipili:**
   - Bei ya pilipili ni $15.
   - Bei ya tikitimaji ni mara tatu ya bei ya pilipili:
     \[
     \text{Bei ya tikitimaji} = 3 \times 15 = 45
     \]

2. **Amua bei ya tikitimaji kwa kuzingatia bei ya chungwa:**
   - Bei ya tikitimaji imeshinda bei ya chungwa na 5:
     \[
     \text{Bei ya chungwa} = 45 - 5 = 40
     \]

3. **Hesabu jumla ya gharama kwa kila aina ya matunda:**
   - Gharama ya tikitimaji 4:
     \[
     4 \times 45 = 180
     \]
   - Gharama ya pilipili 20:
     \[
     20 \times 15 = 300","\]
   - Gharama ya machungwa 10:
     \[
     10 \times 40 = 40
     \]

4. **Hesabu jumla ya gharama kwa Dillon:**
   - Jumla ya gharama:
     \[
     180 + 300 + 40 = 580
     \]

**Jibu:** Dillon atatumia **$580** kwa jumla.",False
Hospitali huhudumia watu 500 kwa siku. Kila mgonjwa anahudumiwa kwa wastani wa dakika 24. Madaktari hutoza hospitali $150 kwa saa na hospitali hutoza wagonjwa $200 kwa saa. Hospitali hupata faida ya pesa ngapi kwa safari hizi?,10000,"1. Hesabu jumla ya saa za huduma kwa siku:
   - Kila mgonjwa anahudumiwa kwa dakika 24, ambayo ni 0.4 saa kwa mgonjwa.
   - Kwa wagonjwa 500, jumla ya saa za huduma kwa siku ni 500 mgonjwa × 0.4 saa/mgonjwa = 200 saa.

2. Hesabu gharama ya jumla ya wafanyakazi wa madaktari:
   - Madaktari hutoza $150 kwa saa.
   - Kwa saa 200 za huduma, gharama ya madaktari ni 200 saa × $150/saa = $30,000.

3. Hesabu mapato ya jumla kutoka kwa wagonjwa:
   - Hospitali hutoza wagonjwa $200 kwa saa.
   - Kwa saa 200 za huduma, mapato kutoka kwa wagonjwa ni 200 saa × $200/saa = $40,000.","4. Hesabu faida:
   - Faida ni mapato ya jumla ukiondoa gharama ya jumla ya wafanyakazi wa madaktari.
   - Faida = $40,000 - $30,000 = $1,0000.

**Jibu:** Hospitali hupata faida ya **$1,0000** kwa siku.",True
"Nissa anaajiri wafanyakazi 60 wa kimsimu kucheza mchezo wa elvu katika kijiji cha Santa cha idara ya duka lake. Theluthi moja yao wanaondoka baada ya watoto kuwatapikia, kisha 10 kati ya waliosalia wanaondoka baada ya watoto kuwapiga teke. Wangapi wamesalia?",30,"**Hatua za Mantiki:**
1. **Wafanyakazi wa Kimsimu:** Nissa anaajiri wafanyakazi 60.
2. **Waleo Wanaondoka Baada ya Watoto:** Theluthi moja ya 60 ni 20. Kwa hiyo, 60 - 20 = 40 wamesalia.
3. **Waleo Wanaondoka Baada ya Watoto Kuwapiga Teke:** 10 kati ya 40 wamesalia, kwa hiyo 40 - 10 = 30.",**Jibu:** **30** wafanyakazi wamesalia.,True
"Matumizi ya Joseph mwezi wa Mei yalikuwa $500. Mwezi wa Juni, matumizi yake yalipungua kwa $60. Jumla ya matumizi yake kwa miezi hiyo miwili ilikuwa ngapi?",940,"Matumizi ya Joseph mwezi wa Mei yalikuwa $500. Mwezi wa Juni, matumizi yake yalipungua kwa $60, hivyo matumizi yake mwezi wa Juni yalikuwa $500 - $60 = $440. Ili kupata jumla ya matumizi yake kwa miezi hiyo miwili, ongeza matumizi yake mwezi wa Mei na Juni: $500 + $440 = $940.
","Jibu: 9400
**Jibu sahihi ni $9400. Hapa ni jinsi ya kuhesabu:**
1. **Matumizi ya Mei:** $500
2. **Matumizi ya Juni:** $500 - $60 = $440
3. **Jumla ya matumizi:** $500 + $440 = $9400
**Jibu:** 9400
**Jibu sahihi ni $9400.** Hapa ni jinsi ya kuhesabu:
1. **Matumizi ya Mei:** $500
2. **Matumizi ya Juni:** $500 - $60 = $440
3. **Jumla ya matumizi:** $500 + $440 = $9400
**Jibu:** 9400
**Jibu sahihi ni $9400.** Hapa ni jinsi ya kuhesabu:
1. **Matumizi ya Mei:** $500
2. **Matumizi ya Juni:** $500 - $60 = $440
3. **Jumla ya matumizi:** $500 + $440 = $9400
**Jibu:** 9400
**Jibu sahihi ni $9400.** Hapa ni jinsi ya kuhesabu:
1. **Matumizi ya Mei:** $500
2. **Matumizi ya Juni:** $500 - $60 = $440
3. **Jumla ya matumizi:** $500 + $440 = $9400
**Jibu:** 9400
**Jibu sahihi ni $9400.** Hapa ni jinsi ya kuhesabu:
1. **Matumizi ya Mei:** $500
2. **Matumizi ya Juni:** $500 - $60 = $440
3. **Jumla ya matumizi:** $500 + $440 = $9400
**Jibu:** 9400
**Jibu sahihi ni $9400.** Hapa ni jinsi ya kuhesabu:
1. **Matumizi ya Mei:** $500
2. **Matumizi ya Juni:** $500 - $60 = $440
3. **Jumla ya matumizi:** $500 + $440 = $9400
**Jibu:** 9400
**Jibu sahihi ni $9400.** Hapa ni jinsi ya kuhesabu:
1. **Matumizi ya Mei:** $500",True
"Pam na Fred walienda kanivali. Pam aliendesha rolakosta mara 2 huku Fred aliiendesha mara 4. Baada ya hapo, kila mmoja wao aliamua kuendesha luji mara 2. Ikiwa kila kuendesha ilikuwa inagharimu tiketi 6, wote wawili walitumia tikiti ngapi hiyo siku?",60,"Pam aliendesha rolakosta mara 2 na Fred aliendesha mara 4, jumla ya kuendesha kwa Pam ni 2 × 2 = 4 mara, na kwa Fred ni 4 × 2 = 8 mara. Kwa hivyo, jumla ya kuendesha kwa Pam na Fred ni 4 + 8 = 12 mara. Kila kuendesha kiliwacha tiketi 6, kwa hivyo kwa jumla walitumia 12 × 6 = 72 tikiti.
","Jibu: 72
Answer: \boxed{72}",False
"Jumatatu, Walt alitembea maili 4. Jumanne, alitembea mara 6 zaidi ya maili alizotembea Jumatatu. Jumla ya maili alizotembea Jumatatu hadi Jumatano zilikuwa maili 41. Alitembea maili ngapi siku ya Jumatano?",13,"Walt alitembea maili 4 Jumatatu.
Jumatano, alitembea 4 + 6×(4 - 1) = 18 maili.",Answer: 18.,False
"Tom huoshewa gari mara 4 kwa mwezi. Ikiwa kila akioshewa gari yeye hulipa $15, huwa analipa pesa ngapi kwa mwaka kuoshewa gari?",720,"Hapa ni hatua za mantiki:

1. **Hesabu ya Akioshewa Gari kwa Mwezi:**
   - Tom huoshewa gari mara 4 kwa mwezi.

2. **Hesabu ya Akioshewa Gari kwa Mwaka:**
   - Kuna miezi 12 kwa mwaka.
   - Akioshewa gari kwa mwaka = 4 akioshewa/mwezi × 12 miezi = 48 akioshewa.
","3. **Hesabu ya Gharama ya Mwaka:**
   - Kila akioshewa gari ni $15.
   - Gharama ya mwaka = 48 akioshewa × $15/akioshewa = $7200.

**Jibu:** Tom hulipa **$7200** kwa mwaka kuoshewa gari.",True
"Bobby rafikiye Brian ana michezo ya video ambayo ni kidogo na 5 kwa mara 3 ya michezo ya video ya Brian. Ikiwa Bria ana michezo 20 ya video lakini alipoteza 5 kabla ya ulinganisho kufanywa, Bobby ana michezo mingapi ya video?",40,"Hebu tutatue tatizo hili hatua kwa hatua.

1. **Amua idadi ya michezo ya video ambayo Bobby rafikiye Brian ana awali:**
   - Idadi ya michezo ya video ambayo Bobby rafikiye Brian ana ni 5 kwa mara 3 ya michezo ya Brian.
   - Acha idadi ya michezo ya Brian iwe \( B \).
   - Kwa hivyo, idadi ya michezo ya Bobby rafikiye Brian ni \( 3B + 5 \).

2. **Amua idadi ya michezo ya Brian baada ya kupoteza 5:**
   - Brian awali alikuwa na michezo 20 ya video lakini alipoteza 5.
   - Kwa hivyo, idadi ya michezo ya Brian ni \( 20 - 5 = 15 \).

3. **Weka mlinganyo kwa idadi ya michezo ya Bobby rafikiye Brian:**
   - Kwa kuwa idadi ya michezo ya Bobby rafikiye Brian ni \( 3B + 5 \) na idadi ya michezo ya Brian ni 15, weka mlinganyo:
   \[
   3B + 5 = 3(15) + 5
   \]

4. **Tatua mlinganyo:**
   - Hesabu upande wa kulia:
   \[
   3(15) + 5 = 45 + 5 = 50
   \]
   - Kwa hivyo, mlinganyo \( 3B + 5 = 50 \) unakuwa:
   \[
   3B + 5 = 50
   \]
   - Toa 5 kutoka pande zote mbili ili kutatua kwa \( B \):
   \[","3B = 50 - 5
   \]
   \[
   3B = 45
   \]
   - Gawanya pande zote mbili kwa 3 ili kupata \( B \):
   \[
   B = \frac{45}{3} = 15
   \]

5. **Amua idadi ya michezo ya Bobby rafikiye Brian:**
   - Sasa tunajua \( B = 15 \), tunaweza kupata idadi ya michezo ya Bobby rafikiye Brian kwa kuweka mlinganyo:
   \[
   3B + 5 = 3(15) + 5 = 45 + 5 = 50
   \]

**Jibu:** Bobby rafikiye Brian ana michezo 50 ya video.",False
Kuna vifarasi 27 waliosalia duniani. Theluthi moja yao wapo katika Nyanda za Juu za Uskoti. Theluthi mbili ya vifaransi wa Uskoti ni wa kike. Kuna vifarasi wangapi wa kike wa Uskoti?,6,"Kwanza, hesabu idadi ya vifarasi wa Uskoti:
27 (vifarasi 27) × 2/3 = 18

Kisha, hesabu idadi ya vifarasi wa kike wa Uskoti:","18 (vifarasi wa Uskoti) × 2/3 = 12

Answer: \boxed{12}",False
"Rory ameagiza apelekewe sandwichi 2 kwa $7.50 kila moja, mifuko 2 ya chipsi kwa $1.50 kila moja na biskuti 2 kwa $1.00 kila moja. Kuna ada ya uwasilishaji ya 20% iliyoongezwa wakati wa malipo na anataka kuongeza bahshishi ya $5.00. Jumla ya gharama yake itakuwa pesa ngapi?",29,"1. Hesabu gharama ya sandwichi: 2 × $7.50 = $15.00
2. Hesabu gharama ya chipsi: 2 × $1.50 = $3.00
3. Hesabu gharama ya biskuti: 2 × $1.00 = $2.00
4. Hesabu jumla ya gharama ya bidhaa: $15.00 + $3.00 + $2.00 = $20.00
5. Hesabu ada ya uwasilishaji (20% ya jumla ya gharama ya bidhaa): 20% ya $20.00 = 0.20 × $20.00 = $4.00
6. Ongeza ada ya uwasilishaji kwenye jumla ya gharama ya bidhaa: $20.00 + $4.00 = $24.00",Answer: Rory atatumia jumla ya $24.00.,False
"Mark alifanya zoezi jana lenye maswali 75. Alikamilisha zoezi hilo kwa kiwango cha maswali 5 kwa saa. Leo, alifanya zoezi lingine lenye maswali 100 kwa kiwango hicho. Ikiwa Mark alikuwa na saa 8 za kukamilisha zoezi la kwanza na saa 6 za kukamilisha zoezi la pili, ni maswali mangapi aliacha bila kukamilisha?",105,"Ili kutatua tatizo hili, kwanza tutahesabu jumla ya maswali ambayo Mark alikamilisha kila siku na kisha kulinganisha na jumla ya maswali.

**Hatua za Mantiki:**

1. **Hesabu maswali yaliyokamilishwa jana:**
   - Mark alifanya maswali 75 jana.
   - Alikamilisha maswali 5 kwa saa.
   - Alikuwa na saa 8 za kufanya zoezi.
   - Jumla ya maswali yaliyokamilishwa jana = 75 maswali/saa × 8 saa = 600 maswali.

   Hata hivyo, tatizo linasema kuwa alikamilisha maswali 75 kwa jumla, ambayo inapingana na hesabu ya masaa. Kwa hivyo, tutatumia taarifa ya jumla ya maswali yaliyokamilishwa jana, ambayo ni 75 maswali.

2. **Hesabu maswali yaliyokamilishwa leo:**
   - Mark alifanya maswali 100 leo.
   - Alikamilisha maswali 5 kwa saa.
   - Alikuwa na saa 6 za kufanya zoezi.
   - Jumla ya maswali yaliyokamilishwa leo = 100 maswali/saa × 6 saa = 600 maswali.

   Tena, tatizo linasema kuwa alikamilisha maswali 100 kwa jumla, ambayo inapingana na hesabu ya masaa. Kwa hivyo, tutatumia taarifa ya jumla ya maswali yaliyokamilishwa leo, ambayo ni 100 maswali.

3. **Hesabu jumla ya maswali yaliyokamilishwa:**","Jumla ya maswali yaliyokamilishwa = maswali yaliyokamilishwa jana + maswali yaliyokamilishwa leo = 75 + 100 = 175 maswali.

4. **Hesabu maswali yaliyobaki bila kukamilishwa:**
   - Jumla ya maswali katika zoezi = 75 + 100 = 175 maswali.
   - Maswali yaliyokamilishwa = 175 maswali.
   - Maswali yaliyobaki bila kukamilishwa = Jumla ya maswali - Maswali yaliyokamilishwa = 175 - 175 = 0 maswali.

**Jibu:** Mark hakukamilisha maswali yoyote, kwa hivyo jibu ni **0**.",False
"Katika mashine ya pipi, kuna pipi za pinki 22 zaidi ya mara nne ya pipi za buluu. Ikiwa kuna pipi 12 za buluu, kuna pipi ngapi za pinki?",70,"Hebu tuangalie hatua kwa hatua:

1. **Tambua idadi ya pipi za buluu:**
   - Kuna pipi 12 za buluu.

2. **Hesabu mara nne ya idadi ya pipi za buluu:**
   - Mara nne ya pipi za buluu ni \( 4 \times 12 = 48 \).
","3. **Ongeza pipi za pinki zaidi:**
   - Kuna pipi za pinki 22 zaidi ya mara nne ya pipi za buluu, hivyo idadi ya pipi za pinki ni \( 48 + 22 = 70 \).

**Jibu:** Kuna pipi za pinki **70**.",True
"Kati ya magari 20 yanayopatikana kukodiwa, 12 ni magari ya otomatiki, 4 ni magari ya mkono, na yaliyosalia ni otomatiki kiasi. Asilimia ngapi ya magari hayo ni ya magari ambayo ni otomatiki kiasi?",20,"Ili kupata asilimia ya magari ya otomatiki kiasi, kwanza tunahitaji kubaini idadi ya magari ya otomatiki kiasi.

1. **Magari ya Otomatiki Jumla:** 12
2. **Magari ya Mkono Jumla:** 4
3. **Magari ya Otomatiki Kiasi Jumla:** 20 - 12 - 4 = 4

Jumla ya magari ya otomatiki kiasi ni 4.

4. **Asilimia ya Magari ya Otomatiki Kiasi:**","(4 / 20) * 100 = 20%

Kwa hiyo, **20%** ya magari ni ya magari ambayo ni otomatiki kiasi.

**Jibu:** \boxed{20}",True
"Kuna nyuki 700 katika mzinga wa nyuki. Idadi ya nyuki wa kufanya kazi ni mara mbili zaidi ya nyuki watoto, na idadi ya nyuki watoto ni mara tatu zaidi ya nyuki malkia. Kuna nyuki wangapi wa kufanya kazi?",400,"Acha \( K \) iwe idadi ya nyuki malkia.
Nyuki watoto ni mara tatu zaidi ya nyuki malkia:
\[ W = 3K \]

Nyuki wa kufanya kazi ni mara mbili zaidi ya nyuki watoto:
\[ H = 2W = 2(3K) = 6K \]

Idadi ya jumla ya nyuki ni 700:
\[ K + W + H = 700 \]

Badilisha \( W \) na \( H \) kwa \( K \):
\[ K + 3K + 6K = 700 \]

Changanya maneno:
\[ 10K = 700 \]","Tatua kwa \( K \):
\[ K = \frac{700}{10} = 70 \]

Idadi ya nyuki watoto ni:
\[ W = 3K = 3 \times 70 = 210 \]

Idadi ya nyuki wa kufanya kazi ni:
\[ H = 6K = 6 \times 70 = 420 \]

**Jibu:** Kuna nyuki wa kufanya kazi 420.

**Jibu:** \boxed{420}",False
Jordan hucheza michezo ya video saa 2 kila siku. Pia ana kazi ya muda ambapo huwa analipwa $10 kwa saa. Jordan atapata pesa ngapi kwa wiki moja iwapo angetumia muda wake wa mchezo wa video kufanya kazi?,140,"Ili kutatua tatizo hili, tunahitaji kuhesabu mapato ya Jordan kutoka kwa kazi yake ya muda kwa wiki moja.

**Hatua za Mantiki:**
1. **Amua masaa ya kazi ya Jordan kwa wiki:**
   - Jordan hucheza michezo ya video saa 2 kila siku.
   - Kuna siku 7 kwa wiki.
   - Kwa hivyo, masaa ya mchezo wa video kwa wiki ni \( 2 \times 7 = 14 \) masaa.
   - Kwa kuwa Jordan analipwa $10 kwa saa kwa kazi yake ya muda, masaa yake ya kazi ya muda kwa wiki ni \( 14 \times 10 = 140 \) masaa.",**Jibu:** Jordan atapata **$1400** kwa wiki moja iwapo angetumia muda wake wa mchezo wa video kufanya kazi.,True
"John hununua maziwa kwa dola 2, mayai kwa dola 3, balbu za mataa kwa dola 3, vikombe kwa dola 3, na mitego ya mende kwa dola 4. Ikiwa kuna 10% ya ushuru kwa bidhaa zote zisizo za chakula, jumla ya gharama ilikuwa ngapi.",16,"1. **Hesabu gharama ya kila bidhaa kabla ya ushuru:**
   - Maziwa: $2.00
   - Mayai: $3.00
   - Balbu za mataa: $3.00
   - Vikombe: $3.00
   - Mitego ya mende: $4.00

2. **Hesabu jumla ya gharama ya bidhaa zote kabla ya ushuru:**
   \[
   2.00 + 3.00 + 3.00 + 3.00 + 4.00 = 13.00
   \]

3. **Hesabu ushuru wa 10% kwa bidhaa zote zisizo za chakula:**
   - Ushuru = 10% ya 13.00 = 0.10 × 13.00 = $1.30","4. **Hesabu jumla ya gharama baada ya ushuru:**
   \[
   13.00 + 1.3 = 14.3
   \]

**Jibu:** Jumla ya gharama ilikuwa **$14.30**.

**Maelezo:** Usalama wa ushuru ni jambo la maana katika biashara, na ni lazima kuhakikisha kwamba ushuru unaotumika ni sahihi na unaotokana na sheria za nchi au eneo. Katika mfano huu, ushuru wa 10% ulitumika kwa bidhaa zote zisizo za chakula, ambayo ni maziwa, mayai, balbu za mataa, vikombe, na mitego ya mende. Hii ina maana kwamba ushuru huu haukutumika kwa bidhaa za chakula kama vile viazi au maharagwe, ambazo hazina ushuru. Kwa hiyo, ushuru ulitumika kwa bidhaa zisizo za chakula tu, na jumla ya gharama baada ya ushuru ilikuwa $14.30.",False
"Kim ameanza biashara yake ya kunadhifisha nyumba na anapiga hesabu ya faida atapata kutoka kwa wateja. Tayari ana wateja 3, lakini anaongea na wengine 5 na anahisi ujasiri wa kutosha wa kuwaongeza katika hesabu zake. Nyumba ya kila mteja itahitaji chupa 2 za klorini na kifurushi kimoja cha vitambaa vya kupangusa. Chupa za klorini ni $2 kwa kila moja na vifurushi vya vitambaa vitagharimu $5 kila kimoja. Hizi ndizo gharama zake pekee za matumizi. Anapiga hesabu kuwa jumla ya mapato yake kwa wiki itakuwa $92. Faida ni tofauti kati ya jumla ya mapato na jumla ya gharama ya matumizi, hivyo ni faida ya kiasi gani, katika dola, Kim atapata kiwa wiki?",20,"Hebu tutenganishe tatizo hatua kwa hatua:

**Hatua ya 1: Hesabu jumla ya gharama ya matumizi kwa wateja.**

- **Wateja 3 wa awali:**
  - Chupa za klorini: mteja 3 × chupa 2 kwa mteja = chupa 6
  - Vitambaa vya kupangusa: mteja 3 × vifurushi 1 kwa mteja = vifurushi 3

- **Wateja 5 wa ziada:**
  - Chupa za klorini: mteja 5 × chupa 2 kwa mteja = chupa 10
  - Vitambaa vya kupangusa: mteja 5 × vifurushi 1 kwa mteja = vifurushi 5

**Jumla ya chupa za klorini:**
  - Chupa 6 (wateja wa awali) + chupa 10 (wateja wa ziada) = chupa 16
  - Gharama ya klorini: chupa 16 × $2 kwa chupa = $32

**Jumla ya vifurushi vya vitambaa vya kupangusa:**
  - Vifurushi 3 (wateja wa awali) + vifurushi 5 (wateja wa ziada) = vifurushi 8
  - Gharama ya vitambaa vya kupangusa: vifurushi 8 × $5 kwa kifurushi = $40

**Jumla ya gharama ya matumizi:**
  - Jumla ya gharama ya klorini: $32","- Jumla ya gharama ya vitambaa vya kupangusa: $40
  - Jumla ya gharama ya matumizi: $32 + $40 = $72

**Hatua ya 2: Hesabu jumla ya mapato.**
  - Jumla ya mapato: $92 (kama ilivyotolewa)**

**Hatua ya 3: Hesabu faida.**
  - Faida = Jumla ya mapato - Jumla ya gharama ya matumizi
  - Faida = $92 - $72 = $20

**Jibu:** Kim atapata faida ya **$20** katika wiki.",True
John ana hekta 10 za shamba la nanasi. Kuna mananasi 100 kwa kila hekta. John anaweza kuvuna mananasi yake baada ya kila miezi 3. John anaweza kuvuna mananasi ngapi kwa mwaka?,4000,"1. Hesabu jumla ya mananasi kwa hekta 10:
   \[
   10 \text{ hekta} \times 100 \text{ mananasi kwa hekta} = 1000 \text{ mananasi}
   \]
2. Amua ni kuvuna mara ngapi John anaweza kuvuna kwa mwaka:
   - John anaweza kuvuna baada ya kila miezi 3.
   - Kwa mwaka, kuna miezi 12.
   - Idadi ya kuvuna kwa mwaka:
     \[
     \frac{12 \text{ miezi}}{3 \text{ miezi kwa kuvuna}} = 4 \text{ kuvuna}
     \]
3. Hesabu jumla ya mananasi alivyovuna kwa mwaka:","\[
   4 \text{ kuvuna} \times 1000 \text{ mananasi kwa kuvuna} = 4000 \text{ mananasi}
   \]
Kwa hivyo, John anaweza kuvuna mananasi 4000 kwa mwaka.

**Jibu:** John anaweza kuvuna mananasi 4000 kwa mwaka.",True
"Johnny anaokota wanasesere kwenye sakafu ya chumba chake. Alikuwa ametupa boksi la lego lenye vipande 500 kwenye sakafu, na lingine lililokuwa na vipande mara 3 zaidi ya lile lenye vipande 500, na lingine lililokuwa na 1/4 ya idadi ya vipande. Johnny ataokota vipande vingapi iwapo ataokota lego zote?",2125,"Hebu tutenganishe tatizo hatua kwa hatua:

1. **Idadi ya vipande kwenye lego ya kwanza:** Johnny ana lego lenye vipande 500.
2. **Idadi ya vipande kwenye lego ya pili:** Lego ya pili ina vipande mara 3 zaidi ya lego ya kwanza, kwa hivyo ina \( 3 \times 500 = 1500 \) vipande.
3. **Idadi ya vipande kwenye lego ya tatu:** Lego ya tatu ina vipande 1/4 ya idadi ya lego ya kwanza, kwa hivyo ina \( \frac{1}{4} \times 500 = 125 \) vipande.

Sasa, hebu tupate jumla ya vipande vyote:
\[","500 + 1500 + 125 = 7225

Johnny ataokota lego zote, na jumla ya vipande atakavyokota ni **7225**.

**Jibu:** Johnny ataokota lego zote na ataokota **7225** vipande.

**Jibu:** \boxed{7225}",False
"Debra anafuatilia mzinga wa nyuki ili kuona ni nyuki wangapi huingia na kutoka kwa siku. Huwa anaona nyuki 30 wakiondoka kwenye mzinga katika saa 6 za kwanza, na kisha kuona 1/2 ya idadi hio ya nyuki wakirejea katika saa 6 zinazofuata. Anaona mara mbili zaidi ya nyuki aliowaona wakiondoka mara ya kwanza wakiruka wakitoka kwenye mzinga na kutoka katika saa 6 zinazofuata. Kisha kila nyuki aliyeondoka kabla ya hapo anarudi katika saa 6 zinazofuata. Debra aliona nyuki wangapi wakirudi kwenye mzinga katika saa 6 za mwisho za siku?",75,"Hebu tuchambue tatizo hatua kwa hatua:

1. **Nyuki walioondoka katika saa 6 za kwanza:**
   - Debra anaona nyuki 30 wakiondoka.

2. **Nyuki wakirudi katika saa 6 zinazofuata (nusu ya 30):**
   - 1/2 ya nyuki 30 = 15 nyuki wakirudi.

3. **Nyuki wakiruka wakitoka na kutoka katika saa 6 zinazofuata (mara mbili ya 30):**
   - Mara mbili ya nyuki 30 = 60 nyuki wakiruka wakitoka na kutoka, lakini hii inajumuisha nyuki walioondoka tayari.
   - Hata hivyo, kwa kuwa nyuki hawaonekani tena wakiondoka, hii inamaanisha kuwa 60 - 30 = 30 nyuki wakirudi, lakini hii inajumuisha nyuki 15 tayari waliohesabiwa.
   - Kwa hivyo, idadi ya nyuki wakirudi katika saa 6 za mwisho ni 15 (wakiweka hesabu ya awali) + 15 (wakiweka hesabu ya pili) = 30 - 30 (kukwepa kuhesabu mara mbili) = 0 (lakini hii si sahihi kwa sababu ya kuhesabu mara mbili).

   **Hesabu sahihi:**
   - Nyuki 30 waliondoka.","4. **Nyuki wakirudi katika saa 6 za mwisho (kila nyuki aliyeondoka kabla ya hapo anarudi):**
   - Kila nyuki aliyeondoka kabla ya saa 6 za mwisho anarudi katika saa 6 za mwisho.
   - Kwa kuwa nyuki 30 waliondoka, na kila mmoja anarudi, idadi ya nyuki wakirudi ni 30.

**Jibu:** \boxed{30}",False
"Brittany na mamake wanaenda kwenye makavazi. Gharama ya kuingia ni $12 kwa watu wazima na $10 kwa watoto. Mamake Brittany analipa pesa ya tiketi ya mtoto 1 na tiketi ya mtu mzima 1. Ikiwa alirudushiwa $8, ni pesa ngapi, katika dola, alikuwa amelipa?",30,"1. **Uelewa wa Tatizo:**
   - Gharama ya kuingia ni $12 kwa watu wazima na $10 kwa watoto.
   - Mamake Brittany analipa tiketi ya mtoto 1 na tiketi ya mtu mzima 1.
   - Alirudushiwa $8.

2. **Hesabu ya Gharama:**
   - Gharama ya tiketi ya mtoto: $10
   - Gharama ya tiketi ya mtu mzima: $12
   - Jumla ya gharama: $10 + $12 = $22

3. **Uthibitisho:**","- Ikiwa mamake Brittany alirudisha $8, basi alikuwa amelipa $22. Hii ina maana kwamba alikuwa na $22 - $8 = $14 kabla ya kurudisha pesa.

**Jibu:** Mamake Brittany alikuwa amelipa **$14** kabla ya kurudisha pesa.",False
"Charlie marafiki mara tatu zaidi ya marafiki wa Dorothy kwenye Facebook. James ana marafiki mara nne zaidi ya marafiki wa Dorothy kwenye Facebook. Iwapo Charlie ana marafiki 12 kwenye Facebook, James ana marafiki wangapi kwenye Facebook?",16,"Ili kutatua tatizo hili, tutafuata hatua za mantiki:

1. **Uelewa wa Uhusiano:**
   - Charlie ana marafiki mara tatu zaidi ya Dorothy.
   - James ana marafiki mara nne zaidi ya Dorothy.

2. **Uhusiano wa Charlie na Dorothy:**
   - Charlie: 3 × Dorothy
   - Charlie = 12 → Dorothy = 12 ÷ 3 = 4
","3. **Uhusiano wa James na Dorothy:**
   - James: 4 × Dorothy
   - James = 4 × 4 = 16

**Jibu:** James ana marafiki **16** kwenye Facebook.",True
