"question","answer","cot_run1","extracted_run1","parse_method_run1","correct_run1","cot_run2","extracted_run2","parse_method_run2","correct_run2","cot_run3","extracted_run3","parse_method_run3","correct_run3","majority_vote","vote_status","majority_correct"
"马克昨天参加了一场由 75 道题构成的测验。他以每小时完成 5 道题的速度完成了这场测验。今天，他以同样的速度参加了另一场 100 道题的测验。如果马克有 8 小时的时间完成第一场测验，并且有 6 小时的时间完成第二场测验，则他有多少道题没有作答？","105","首先，我们计算马克完成第一场测验的题目数量。
他以每小时 5 道题的速度，并且有 8 小时的时间，所以他完成了 5 * 8 = 40 道题。
第一场测验有 75 道题，他完成了 40 道题，所以他没有作答的题目数量是 75 - 40 = 35 道题。

现在，我们计算马克完成第二场测验的题目数量。
他以每小时 5 道题的速度，并且有 6 小时的时间，所以他完成了 5 * 6 = 30 道题。
第二场测验有 100 道题，他完成了 30 道题，所以他没有作答的题目数量是 100 - 30 = 70 道题。

问题要求马克没有作答的题目总数，即第一场测验没有作答的题目数量加上第二场测验没有作答的题目数量。
所以，总共没有作答的题目数量是 35 + 70 = 105 道题。

答案: 105","105.0","primary","True","首先，我们计算马克完成第一场测验的题目数量。
他以每小时 5 道题的速度，并且有 8 小时的时间，所以他完成了 5 * 8 = 40 道题。
第一场测验有 75 道题，他完成了 40 道题，所以他没有作答的题目数量是 75 - 40 = 35 道题。

现在，我们计算马克完成第二场测验的题目数量。
他以每小时 5 道题的速度，并且有 6 小时的时间，所以他完成了 5 * 6 = 30 道题。
第二场测验有 100 道题，他完成了 30 道题，所以他没有作答的题目数量是 100 - 30 = 70 道题。

问题要求马克没有作答的题目总数，即第一场测验没有作答的题目数量加上第二场测验没有作答的题目数量。
所以，总共没有作答的题目数量是 35 + 70 = 105 道题。

答案: 105","105.0","primary","True","首先，我们计算马克完成第一场测验的题目数量。
他以每小时 5 道题的速度，有 8 小时的时间，所以他完成了 5 * 8 = 40 道题。
第一场测验有 75 道题，他完成了 40 道题，所以他没有作答的题目数量是 75 - 40 = 35 道题。

现在，我们计算马克完成第二场测验的题目数量。
他以每小时 5 道题的速度，有 6 小时的时间，所以他完成了 5 * 6 = 30 道题。
第二场测验有 100 道题，他完成了 30 道题，所以他没有作答的题目数量是 100 - 30 = 70 道题。

问题要求马克没有作答的题目总数，即第一场测验没有作答的题目数量加上第二场测验没有作答的题目数量。
所以，总共没有作答的题目数量是 35 + 70 = 105 道题。

答案: 105","105.0","primary","True","105.0","unanimous","True"
"在一台糖果机中，粉色口香糖球的数量比蓝色口香糖球数量的四倍多 22 颗。如果有 12 颗蓝色口香糖球，粉色口香糖球有多少颗？","70","设蓝色口香糖球的数量为 b。
根据题意，粉色口香糖球的数量比蓝色口香糖球数量的四倍多 22 颗。
因此，粉色口香糖球的数量可以表示为 4b + 22。
已知有 12 颗蓝色口香糖球，所以 b = 12。
粉色口香糖球的数量 = 4 * 12 + 22 = 48 + 22 = 70。

答案: 70","70.0","primary","True","设蓝色口香糖球的数量为 b。
根据题意，粉色口香糖球的数量比蓝色口香糖球数量的四倍多 22 颗。
因此，粉色口香糖球的数量可以表示为 4b + 22。
已知有 12 颗蓝色口香糖球，所以 b = 12。
粉色口香糖球的数量 = 4 * 12 + 22 = 48 + 22 = 70。

答案: 70","70.0","primary","True","设蓝色口香糖球的数量为 b。
根据题意，粉色口香糖球的数量比蓝色口香糖球数量的四倍多 22 颗。
因此，粉色口香糖球的数量可以表示为 4b + 22。
已知有 12 颗蓝色口香糖球，所以 b = 12。
粉色口香糖球的数量 = 4 * 12 + 22 = 48 + 22 = 70。

答案: 70","70.0","primary","True","70.0","unanimous","True"
"在 20 辆可供出租的汽车中，有 12 辆是自动挡汽车，4 辆是手动挡汽车，其余的是半自动挡汽车。半自动挡汽车的百分比是多少？","20","首先，我们需要计算半自动挡汽车的数量。
总共有 20 辆汽车。
自动挡汽车有 12 辆。
手动挡汽车有 4 辆。
半自动挡汽车的数量 = 总汽车数 - 自动挡汽车数 - 手动挡汽车数
半自动挡汽车的数量 = 20 - 12 - 4 = 4 辆。
现在，我们需要计算半自动挡汽车的百分比。
半自动挡汽车的百分比 = (半自动挡汽车的数量 / 总汽车数) * 100%
半自动挡汽车的百分比 = (4 / 20) * 100% = 0.2 * 100% = 20%。

答案: 20","20.0","primary","True","首先，我们需要计算半自动挡汽车的数量。
总共有 20 辆汽车。
自动挡汽车有 12 辆。
手动挡汽车有 4 辆。
半自动挡汽车的数量 = 总汽车数 - 自动挡汽车数 - 手动挡汽车数
半自动挡汽车的数量 = 20 - 12 - 4 = 4 辆。
现在，我们需要计算半自动挡汽车的百分比。
半自动挡汽车的百分比 = (半自动挡汽车的数量 / 总汽车数) * 100%
半自动挡汽车的百分比 = (4 / 20) * 100% = 0.2 * 100% = 20%。

答案: 20","20.0","primary","True","首先，我们需要计算半自动挡汽车的数量。
总共有 20 辆汽车。
自动挡汽车有 12 辆。
手动挡汽车有 4 辆。
半自动挡汽车的数量 = 总汽车数量 - 自动挡汽车数量 - 手动挡汽车数量
半自动挡汽车的数量 = 20 - 12 - 4 = 4 辆。
现在，我们需要计算半自动挡汽车的百分比。
半自动挡汽车的百分比 = (半自动挡汽车的数量 / 总汽车数量) * 100%
半自动挡汽车的百分比 = (4 / 20) * 100% = 0.2 * 100% = 20%。

答案: 20","20.0","primary","True","20.0","unanimous","True"
"蜂巢中有 700 只蜜蜂。工蜂的数量是幼蜂的两倍，幼蜂的数量是蜂后的两倍。工蜂有多少只？","400","设幼蜂的数量为 x。
根据题意，工蜂的数量是幼蜂的两倍，所以工蜂的数量为 2x。
幼蜂的数量是蜂后的两倍，但蜂后数量未知。
但是，我们知道蜂巢中有 700 只蜜蜂，包括工蜂、幼蜂和蜂后。
我们可以将蜂巢中蜜蜂的总数表示为工蜂的数量 + 幼蜂的数量 + 蜂后的数量。
因此，2x + x + 蜂后的数量 = 700
2x + x + 蜂后的数量 = 700
3x + 蜂后的数量 = 700
我们还知道幼蜂的数量是蜂后的两倍，所以 x = 2 * 蜂后的数量。
因此，蜂后的数量 = x / 2
将蜂后的数量代入方程 3x + 蜂后的数量 = 700，得到：
3x + x/2 = 700
将方程两边乘以 2，得到：
6x + x = 1400
7x = 1400
x = 1400 / 7
x = 200
因此，幼蜂的数量为 200。
工蜂的数量是幼蜂的两倍，所以工蜂的数量为 2 * 200 = 400。
蜂后的数量为 x / 2 = 200 / 2 = 100。
检查：工蜂数量 + 幼蜂数量 + 蜂后数量 = 400 + 200 + 100 = 700。
答案: 400","400.0","primary","True","设幼蜂的数量为 x。
根据题意，幼蜂的数量是蜂后的两倍，所以蜂后的数量为 2x。
工蜂的数量是幼蜂的两倍，所以工蜂的数量为 2x。
蜂巢总数是 700 只，因此，x + 2x + 2x = 700。
合并同类项，得到 5x = 700。
将两边除以 5，得到 x = 140。
因此，幼蜂的数量为 140。
工蜂的数量是幼蜂的两倍，所以工蜂的数量为 2 * 140 = 280。

答案: 280","280.0","primary","False","设幼蜂的数量为 x。
根据题意，幼蜂的数量是蜂后的两倍，所以蜂后的数量为 2x。
工蜂的数量是幼蜂的两倍，所以工蜂的数量为 2x。
蜂巢总共有 700 只蜜蜂，因此，幼蜂 + 工蜂 + 蜂后 = 700。
将幼蜂、工蜂和蜂后的数量用 x 表示，我们得到：
x + 2x + 2x = 700
5x = 700
x = 700 / 5
x = 140
因此，幼蜂的数量为 140。
工蜂的数量是幼蜂的两倍，所以工蜂的数量为 2 * 140 = 280。

答案: 280","280.0","primary","False","280.0","majority","False"
"乔丹每天玩电子游戏 2 小时。他还有一份时薪 10 美元的兼职工作。如果乔丹把玩游戏的时间用来工作，他一周能赚多少钱？","140","首先，我们需要确定乔丹每天可以工作的小时数。
乔丹每天玩电子游戏 2 小时。
一周有 7 天。
因此，乔丹每周玩电子游戏的时间是 2 小时/天 * 7 天/周 = 14 小时/周。
乔丹的时薪是 10 美元。
如果乔丹把玩游戏的时间用来工作，他每周可以工作 14 小时。
因此，乔丹每周可以赚的钱是 14 小时/周 * 10 美元/小时 = 140 美元/周。

答案: 140","140.0","primary","True","首先，我们需要计算乔丹每天可以工作的小时数。
乔丹每天玩电子游戏 2 小时。
一周有 7 天。
因此，乔丹每周玩电子游戏的时间是 2 小时/天 * 7 天/周 = 14 小时/周。
乔丹的时薪是 10 美元。
如果乔丹把玩游戏的时间用来工作，他每周可以工作 14 小时。
因此，乔丹每周可以赚的钱是 14 小时 * 10 美元/小时 = 140 美元。

答案: 140","140.0","primary","True","首先，我们需要计算乔丹每天可以工作的小时数。
乔丹每天玩电子游戏 2 小时。
一周有 7 天。
因此，乔丹每周玩电子游戏的时间是 2 小时/天 * 7 天/周 = 14 小时/周。
乔丹的时薪是 10 美元。
如果乔丹把玩游戏的时间用来工作，他每周可以工作 14 小时。
因此，乔丹每周可以赚的钱是 14 小时 * 10 美元/小时 = 140 美元。

答案: 140","140.0","primary","True","140.0","unanimous","True"
"约翰花 2 美元买牛奶，花 3 美元买鸡蛋，花 3 美元买灯泡，花 3 美元买杯子，花 4 美元买蟑螂诱捕器。如果所有非食品类商品需缴纳 10% 的税收，全部商品多少钱?","16","首先，计算非食品类商品的税收：
* 灯泡税收：3 美元 * 10% = 0.30 美元
* 杯子税收：3 美元 * 10% = 0.30 美元
* 蟑螂诱捕器税收：4 美元 * 10% = 0.40 美元
总税收：0.30 美元 + 0.30 美元 + 0.40 美元 = 1.00 美元

然后，计算食品类商品的总价：
* 牛奶：2 美元
* 鸡蛋：3 美元
* 灯泡：3 美元
* 杯子：3 美元
* 蟑螂诱捕器：4 美元
食品类商品总价：2 + 3 + 3 + 3 + 4 = 13 美元

最后，计算所有商品的总价，包括税收：
总价：13 美元 + 1.00 美元 = 14 美元

答案: 14","14.0","primary","False","首先，计算非食品类商品的税收：
* 灯泡税收：3 美元 * 10% = 0.30 美元
* 杯子税收：3 美元 * 10% = 0.30 美元
* 蟑螂诱捕器税收：4 美元 * 10% = 0.40 美元
总税收：0.30 美元 + 0.30 美元 + 0.40 美元 = 1.00 美元

然后，计算食品类商品的总价：
* 牛奶：2 美元
* 鸡蛋：3 美元
* 灯泡：3 美元
* 杯子：3 美元
* 蟑螂诱捕器：4 美元
食品类商品总价：2 + 3 + 3 + 3 + 4 = 15 美元

最后，计算所有商品的总价：
* 食品类商品总价：15 美元
* 总税收：1.00 美元
所有商品总价：15 美元 + 1.00 美元 = 16 美元

答案: 16","16.0","primary","True","首先，计算非食品类商品的税收：
* 灯泡税收：3 美元 * 10% = 0.30 美元
* 杯子税收：3 美元 * 10% = 0.30 美元
* 蟑螂诱捕器税收：4 美元 * 10% = 0.40 美元
总税收：0.30 美元 + 0.30 美元 + 0.40 美元 = 1.00 美元

然后，计算食品类商品的总价：
* 牛奶：2 美元
* 鸡蛋：3 美元
* 灯泡：3 美元
* 杯子：3 美元
* 蟑螂诱捕器：4 美元
食品类商品总价：2 + 3 + 3 + 3 + 4 = 15 美元

最后，计算所有商品的总价：
* 食品类商品总价：15 美元
* 总税收：1.00 美元
所有商品总价：15 美元 + 1.00 美元 = 16 美元

答案: 16","16.0","primary","True","16.0","majority","True"
"金姆创立了自己的家政服务公司，正在计算自己能从客户身上获得多少利润。他已经有 3 位客户，但正在谈 5 位潜在客户，并且有足够的信心将他们纳入计算中。清洁每位客户的房子将需要 2 瓶漂白剂和一包抹布。每瓶漂白剂 2 美元，每包抹布 5 美元。这些是他唯一的支出。根据计算，他每周的总收入将达到 92 美元。利润是收入总额与支出总额之间的差额，所以卢卡斯每周将获得多少美元的利润？","20","首先，计算清洁每位客户所需的漂白剂数量。他需要 2 瓶漂白剂/客户。
然后，计算清洁每位客户所需的抹布数量。他需要 1 包抹布/客户。
接下来，计算清洁每位客户的成本。
漂白剂成本 = 2 瓶/客户 * 2 美元/瓶 = 4 美元/客户
抹布成本 = 1 包/客户 * 5 美元/包 = 5 美元/客户
因此，清洁每位客户的成本 = 4 美元/客户 + 5 美元/客户 = 9 美元/客户。
现在，计算他有 3 位现有客户的成本。
现有客户的成本 = 3 位客户 * 9 美元/客户 = 27 美元。
接下来，计算他将有 5 位潜在客户的成本。
潜在客户的成本 = 5 位客户 * 9 美元/客户 = 45 美元。
因此，总成本 = 现有客户的成本 + 潜在客户的成本 = 27 美元 + 45 美元 = 72 美元。
他每周的总收入为 92 美元。
利润 = 总收入 - 总成本 = 92 美元 - 72 美元 = 20 美元。
答案: 20","20.0","primary","True","首先，计算清洁每位客户所需的漂白剂数量。
每位客户需要 2 瓶漂白剂。
漂白剂的成本为每瓶 2 美元，因此清洁每位客户所需的漂白剂成本为 2 瓶 * 2 美元/瓶 = 4 美元。

接下来，计算清洁每位客户所需的抹布数量。
每位客户需要 1 包抹布。
抹布的成本为每包 5 美元，因此清洁每位客户所需的抹布成本为 1 包 * 5 美元/包 = 5 美元。

然后，计算清洁每位客户的总成本。
清洁每位客户的总成本为漂白剂成本 + 抹布成本 = 4 美元 + 5 美元 = 9 美元。

接下来，计算金姆清洁现有 3 位客户的总成本。
现有 3 位客户的总成本为 3 位客户 * 9 美元/位 = 27 美元。

然后，计算金姆将纳入计算中的 5 位潜在客户的总成本。
5 位潜在客户的总成本为 5 位客户 * 9 美元/位 = 45 美元。

接下来，计算金姆清洁所有客户（包括现有客户和潜在客户）的总成本。
总成本为现有客户的总成本 + 潜在客户的总成本 = 27 美元 + 45 美元 = 72 美元。

然后，计算金姆每周的总收入。
金姆每周的总收入为 92 美元。

最后，计算金姆每周的利润。
利润为总收入 - 总成本 = 92 美元 - 72 美元 = 20 美元。

答案: 20","20.0","primary","True","首先，计算清洁每位客户所需的漂白剂数量。他需要 2 瓶漂白剂/客户。
然后，计算清洁每位客户所需的抹布数量。他需要 1 包抹布/客户。
接下来，计算清洁每位客户的成本。
漂白剂成本 = 2 瓶/客户 * 2 美元/瓶 = 4 美元/客户
抹布成本 = 1 包/客户 * 5 美元/包 = 5 美元/客户
因此，清洁每位客户的成本 = 4 美元/客户 + 5 美元/客户 = 9 美元/客户。
他有 3 位现有客户，因此现有客户的成本 = 3 客户 * 9 美元/客户 = 27 美元。
他正在谈 5 位潜在客户，因此潜在客户的成本 = 5 客户 * 9 美元/客户 = 45 美元。
总客户数量 = 3 客户 + 5 客户 = 8 客户。
总成本 = 8 客户 * 9 美元/客户 = 72 美元。
他每周的总收入为 92 美元。
利润 = 总收入 - 总成本 = 92 美元 - 72 美元 = 20 美元。
答案: 20","20.0","primary","True","20.0","unanimous","True"
"约翰有 10 公顷的菠萝地。每公顷有 100 棵菠萝。约翰每 3 个月收割菠萝一次。约翰一年内能收割多少菠萝？","4000","首先，我们需要计算约翰地里总共有多少棵菠萝。
地面积为 10 公顷，每公顷有 100 棵菠萝，所以总共有 10 公顷 * 100 棵/公顷 = 1000 棵菠萝。

约翰每 3 个月收割一次。一年有 12 个月，所以一年内有 12 月 / 3 个月/次 = 4 次收割。

由于每次收割可以收获 1000 棵菠萝，一年内可以收获 4 次收割 * 1000 棵/次 = 4000 棵菠萝。

答案: 4000","4000.0","primary","True","首先，我们需要计算约翰的菠萝地总数。
约翰有 10 公顷菠萝地。
每公顷有 100 棵菠萝。
所以，菠萝总数 = 10 公顷 * 100 棵/公顷 = 1000 棵菠萝。

约翰每 3 个月收割一次。
一年有 12 个月，所以一年有 12 / 3 = 4 次收割。
约翰每年收割 4 次。

约翰每次收割 1000 棵菠萝。
所以，约翰一年内能收割 4 次 * 1000 棵/次 = 4000 棵菠萝。

答案: 4000","4000.0","primary","True","首先，我们需要计算约翰的菠萝地总数。
约翰有 10 公顷菠萝地。
每公顷有 100 棵菠萝。
因此，菠萝总数 = 10 公顷 * 100 棵/公顷 = 1000 棵菠萝。

约翰每 3 个月收割一次。
一年有 12 个月，每个月有大约 30 天。
一年有 12 * 30 = 360 天。
因此，一年有 360 天 / 3 个月 = 120 天。
约翰每 3 个月收割一次，因此一年内他可以收割 12 / 3 = 4 次。

或者，我们可以直接计算一年内收割的次数。
一年有 12 个月。
约翰每 3 个月收割一次。
因此，一年内收割的次数 = 12 个月 / 3 个月/次 = 4 次。

约翰每收割一次可以收获 1000 棵菠萝。
因此，一年内可以收获 4 次 * 1000 棵/次 = 4000 棵菠萝。

答案: 4000","4000.0","primary","True","4000.0","unanimous","True"
"约翰尼正在从他房间里的地板上捡起玩具。他往地板上倒了一套 500 块的盒装乐高，还倒了一套数量比 500 块这一套多 3 倍的乐高和一套只有这个数量的 1/4 的乐高。如果约翰尼要捡起所有乐高，他要捡起多少块？","2125","首先，我们需要计算多余的乐高数量。
多余的乐高数量是 500 块 * 3 = 1500 块。
然后，我们需要计算只有这个数量的 1/4 的乐高数量。
只有这个数量的 1/4 的乐高数量是 1500 块 / 4 = 375 块。
接下来，我们需要计算约翰尼要捡起的所有乐高总数。
约翰尼要捡起的所有乐高总数是 500 块 + 1500 块 + 375 块 = 2375 块。

答案: 2375","2375.0","primary","False","首先，我们需要计算多余的乐高数量。
多余的乐高数量是 500 块 * 3 = 1500 块。
然后，我们需要计算只有这个数量的 1/4 的乐高数量。
只有这个数量的 1/4 的乐高数量是 1500 块 / 4 = 375 块。
接下来，我们需要计算约翰尼要捡起的所有乐高总数。
约翰尼要捡起的所有乐高总数是 500 块 + 1500 块 + 375 块 = 2375 块。

答案: 2375","2375.0","primary","False","首先，我们计算了多余的乐高套数数量。
多余的乐高套数数量是 500 块 * 3 = 1500 块。
然后，我们计算了只有这个数量的 1/4 的乐高套数数量。
只有这个数量的 1/4 的乐高套数数量是 1500 块 / 4 = 375 块。
接下来，我们计算了约翰尼要捡起的所有乐高总数。
约翰尼要捡起的所有乐高总数是 500 块 + 1500 块 + 375 块 = 2375 块。

答案: 2375","2375.0","primary","False","2375.0","unanimous","False"
"黛博拉正在监测一个蜂巢，看看一天有多少只蜜蜂进出。她在前 6 个小时看到 30 只蜜蜂离开蜂巢，然后她在接下来的 6 个小时看到相当于这个数量的 1/2 的蜜蜂返巢。她在接下来的 6 个小时看到相当于她第一次看到的蜜蜂数量两倍的蜜蜂从蜂巢飞出并离开。然后每只在此之前离开且尚未返回的蜜蜂在接下来的 6 个小时返回蜂巢。黛博拉在一天最后的 6 个小时看到多少只蜜蜂返回蜂巢？","75","让我们逐步解决这个问题：

1. **第一次离开的蜜蜂数量：**黛博拉在最初的 6 个小时内看到 30 只蜜蜂离开蜂巢。

2. **返回的蜜蜂数量（第一次）：**接下来的 6 个小时内，返回蜂巢的蜜蜂数量是 30 的 1/2，即 30 / 2 = 15 只。

3. **离开的蜜蜂数量（第二次）：**接下来的 6 个小时内，离开蜂巢的蜜蜂数量是 30 的两倍，即 30 * 2 = 60 只。

4. **总共离开的蜜蜂数量：**总共离开蜂巢的蜜蜂数量是 30 + 60 = 90 只。

5. **总共返回的蜜蜂数量：**在最初的 6 个小时内，15 只蜜蜂返回蜂巢。在接下来的 6 个小时内，90 只蜜蜂离开蜂巢，因此 90 只蜜蜂在最初的 6 个小时内离开蜂巢，并且在接下来的 6 个小时内返回蜂巢。因此，总共返回的蜜蜂数量是 15 + 90 = 105 只。

6. **最后 6 个小时返回的蜜蜂数量：**在最后 6 个小时内，有 90 只蜜蜂在最初的 6 个小时内离开蜂巢，并且尚未返回。因此，这些蜜蜂在最后 6 个小时内返回蜂巢。

答案: 90","90.0","primary","False","让我们逐步解决这个问题：

1. **第一次离开的蜜蜂数量：**黛博拉在最初的 6 个小时内看到 30 只蜜蜂离开蜂巢。

2. **返回的蜜蜂数量（第一次）：**接下来的 6 个小时内，返回蜂巢的蜜蜂数量是 30 的 1/2，即 30 / 2 = 15 只。

3. **离开的蜜蜂数量（第二次）：**接下来的 6 个小时内，离开蜂巢的蜜蜂数量是 30 的两倍，即 30 * 2 = 60 只。

4. **总共离开的蜜蜂数量：**总共离开蜂巢的蜜蜂数量是 30 + 60 = 90 只。

5. **总共返回的蜜蜂数量：**在最初的 6 个小时内，15 只蜜蜂返回蜂巢。在接下来的 6 个小时内，90 只蜜蜂离开蜂巢，因此 90 只蜜蜂在最初的 6 个小时内离开蜂巢，并且在接下来的 6 个小时内返回蜂巢。因此，总共返回的蜜蜂数量是 15 + 90 = 105 只。

6. **最后 6 个小时返回的蜜蜂数量：**在最后 6 个小时内，有 90 只蜜蜂在最初的 6 个小时内离开蜂巢，并且尚未返回。因此，这些蜜蜂在最后 6 个小时内返回蜂巢。

答案: 90","90.0","primary","False","让我们逐步解决这个问题：

1. **第一次离开的蜜蜂数量：**黛博拉在最初的 6 个小时内看到 30 只蜜蜂离开蜂巢。

2. **返回的蜜蜂数量（第一次）：**接下来的 6 个小时内，返回蜂巢的蜜蜂数量是 30 的 1/2，即 30 / 2 = 15 只。

3. **离开的蜜蜂数量（第二次）：**接下来的 6 个小时内，离开蜂巢的蜜蜂数量是 30 的两倍，即 30 * 2 = 60 只。

4. **总共离开的蜜蜂数量：**总共离开蜂巢的蜜蜂数量是 30 + 60 = 90 只。

5. **总共返回的蜜蜂数量：**在最初的 6 个小时内，有 15 只蜜蜂返回。在接下来的 6 个小时内，有 15 只蜜蜂返回。因此，总共返回的蜜蜂数量是 15 + 15 = 30 只。

6. **最后 6 个小时返回的蜜蜂数量：**在最后 6 个小时内，有 90 只蜜蜂离开蜂巢，并且 30 只蜜蜂在之前的 12 个小时内返回蜂巢。因此，最后 6 个小时返回的蜜蜂数量是 90 - 30 = 60 只。

答案: 60","60.0","primary","False","90.0","majority","False"
"布列塔尼和她的妈妈去博物馆。门票费用是成人 12 美元，儿童 10 美元。布列塔尼的妈妈给收银员 1 张儿童票和 1 张成人票的钱。如果她收到 8 美元的找零，则她给了收银员多少美元？","30","设收银员收到的总金额为 x 美元。
成人票的价格为 12 美元，儿童票的价格为 10 美元。
布列塔尼的妈妈给了收银员 1 张儿童票和 1 张成人票的钱。
所以，她给收银员的金额是 10 美元 + 12 美元 = 22 美元。
她收到 8 美元的找零。
因此，她给收银员的金额是 22 美元 - 8 美元 = 14 美元。

答案: 14","14.0","primary","False","设收银员收到的总金额为 x 美元。
成人票的价格为 12 美元，儿童票的价格为 10 美元。
布列塔尼的妈妈给了收银员 1 张儿童票和 1 张成人票的钱。
所以，她给收银员的金额是 10 美元 + 12 美元 = 22 美元。
她收到 8 美元的找零。
因此，她给收银员的金额是 22 美元 - 8 美元 = 14 美元。

答案: 14","14.0","primary","False","设收银员收到的总金额为 x 美元。
成人票的价格为 12 美元，儿童票的价格为 10 美元。
布列塔尼的妈妈给了收银员 1 张儿童票和 1 张成人票的钱。
所以，她给出的总金额是 10 美元 + 12 美元 = 22 美元。
她收到 8 美元的找零。
因此，她给出的总金额等于 8 美元 + 找零的金额。
所以，x = 8 + 找零的金额。
我们知道她给了收银员 1 张儿童票和 1 张成人票的钱，总共 22 美元。
她收到 8 美元的找零。
因此，她给收银员的金额为 22 美元 - 8 美元 = 14 美元。
或者，我们可以设她给收银员的金额为 x。
我们知道 x - (10 + 12) = 8
x - 22 = 8
x = 8 + 22
x = 30
但是，问题说明她给了收银员 1 张儿童票和 1 张成人票的钱。这意味着她给了 10 美元和 12 美元。
所以她给出的总金额是 10 + 12 = 22 美元。
她收到 8 美元的找零。
因此，她给收银员的金额是 22 - 8 = 14 美元。
但是，问题中说她给了收银员 1 张儿童票和 1 张成人票的钱。这意味着她给了 10 美元和 12 美元。
所以她给出的总金额是 10 + 12 = 22 美元。
她收到 8 美元的找零。
因此，她给收银员的金额是 22 - 8 = 14 美元。
让我们重新审视问题。布列塔尼的妈妈给收银员 1 张儿童票和 1 张成人票的钱。这意味着她给了 10 美元和 12 美元。
总金额是 10 + 12 = 22 美元。
她收到","22.0","last_number","False","14.0","majority","False"
"查理的 Facebook 好友人数是桃乐丝的 3 倍。詹姆斯的 Facebook 好友人数是桃乐丝的 4 倍。如果查理有 12 位 Facebook 好友，则詹姆斯有多少位 Facebook 好友？","16","设桃乐丝的 Facebook 好友人数为 $p$。
根据题意，查理的 Facebook 好友人数是桃乐丝的 3 倍，所以查理的 Facebook 好友人数为 $3p$。
我们知道查理有 12 位 Facebook 好友，因此 $3p = 12$。
解这个方程，我们可以得到 $p = \frac{12}{3} = 4$。
所以桃乐丝有 4 位 Facebook 好友。
詹姆斯的 Facebook 好友人数是桃乐丝的 4 倍，所以詹姆斯有 $4 \times p = 4 \times 4 = 16$ 位 Facebook 好友。

答案: 16","16.0","primary","True","设桃乐丝的 Facebook 好友人数为 $p$。
根据题意，查理的 Facebook 好友人数是桃乐丝的 3 倍，所以查理的 Facebook 好友人数为 $3p$。
我们知道查理有 12 位 Facebook 好友，因此 $3p = 12$。
解这个方程，我们可以得到 $p = \frac{12}{3} = 4$。
所以桃乐丝有 4 位 Facebook 好友。
詹姆斯的 Facebook 好友人数是桃乐丝的 4 倍，所以詹姆斯的 Facebook 好友人数为 $4p = 4 \times 4 = 16$。

答案: 16","16.0","primary","True","设桃乐丝的 Facebook 好友人数为 $p$。
根据题意，查理的 Facebook 好友人数是桃乐丝的 3 倍，所以查理的 Facebook 好友人数为 $3p$。
我们知道查理有 12 位 Facebook 好友，因此 $3p = 12$。
解这个方程，我们可以得到 $p = \frac{12}{3} = 4$。
所以桃乐丝有 4 位 Facebook 好友。
詹姆斯的 Facebook 好友人数是桃乐丝的 4 倍，所以詹姆斯的 Facebook 好友人数为 $4p = 4 \times 4 = 16$。

答案: 16","16.0","primary","True","16.0","unanimous","True"
