"question","answer","cot_answer","extracted_answer","is_correct"
"ব্রায়ানের বন্ধু ববির কাছে ব্রায়ানের তুলনায় 3 গুণের থেকে 5টি কম ভিডিওগেম আছে। যদি ব্রায়ানের কাছে 20টি ভিডিওগেম থাকে কিন্তু তুলনা করার ঠিক আগেই যদি সে 5টি হারিয়ে ফেলে, তবে ববির কাছে কতগুলি ভিডিওগেম আছে?","40","ব্রায়ানের কাছে প্রাথমিকভাবে 20টি ভিডিওগেম ছিল, কিন্তু সে 5টি হারিয়েছে, তাই তার কাছে এখন আছে:
20 - 5 = 15টি ভিডিওগেম

ব্রায়ানের বন্ধু ববির কাছে ব্রায়ানের 3 গুণের থেকে 5টি কম ভিডিওগেম আছে। ব্রায়ানের 3 গুণের সংখ্যা:
3 × 15 = 45

ববির কাছে 45 - 5 = 40টি ভিডিওগেম আছে।

উত্তর: 40","40","True"
"বিশ্বে আর 27টি ইউনিকর্ন অবশিষ্ট রয়েছে। তাদের এক তৃতীয়াংশ স্কটিশ হাইল্যান্ডে থাকে। স্কটিশ ইউনিকর্নের দুই তৃতীয়াংশ নারী। মোট কতগুলি নারী স্কটিশ ইউনিকর্ন আছে?","6","**পদক্ষেপ ১:** বিশ্বে আর ২৭টি ইউনিকর্ন অবশিষ্ট রয়েছে, এবং তাদের এক তৃতীয়াংশ স্কটিশ হাইল্যান্ডে থাকে।
প্রথমে স্কটিশ হাইল্যান্ডে ইউনিকর্নের সংখ্যা বের করি:
\[
\frac{1}{3} \times 27 = 9 \text{টি স্কটিশ ইউনিকর্ন}
\]

**পদক্ষেপ ২:** স্কটিশ ইউনিকর্নের দুই তৃতীয়াংশ নারী।
স্কটিশ ইউনিকর্নের দুই তৃতীয়াংশের অর্থ হল:
\[
2 \times \frac{2}{3} = \frac{4}{3}
\]
এখন, স্কটিশ হাইল্যান্ডে মোট স্কটিশ ইউনিকর্নের সংখ্যা (৯) এর দুই তৃতীয়াংশ গণনা করি:
\[
\frac{4}{3} \times 9 = 12 \text{টি নারী স্কটিশ ইউনিকর্ন}
\]

**উত্তর:** ১২","১২","False"
"রোরি $7.50 দরে 2টি সাব, $1.50 দরে 2টি চিপ্সের ব্যাগ এবং $1.00 দরে 2টি কুকিজ ডেলিভারি করার জন্য অর্ডার দেন। চেক আউটের সময় 20% ডেলিভারি ফি যোগ করা হয়েছে এবং তিনি $5.00 বকশিস দিতে চান। তাঁর ডেলিভারি অর্ডারের মূল্য কত হবে?","29","**পদক্ষেপ ১: প্রতিটি আইটেমের মূল্য গণনা করুন।**
- 2টি সাব: 2 × $7.50 = $15.00
- 2টি চিপ্সের ব্যাগ: 2 × $1.50 = $3.00
- 2টি কুকিজ: 2 × $1.00 = $2.00

**পদক্ষেপ ২: মোট আইটেমের মূল্য গণনা করুন।**
- মোট আইটেমের মূল্য: $15.00 (সাব) + $3.00 (চিপ্স) + $2.00 (কুকিজ) = $20.00

**পদক্ষেপ ৩: ডেলিভারি ফি যোগ করুন।**
- ডেলিভারি ফি: 20% × $20.00 = 0.20 × $20.00 = $4.00
- মোট মূল্য ডেলিভারি সহ: $20.00 (আইটেম) + $4.00 (ডেলিভারি ফি) = $24.00

**পদক্ষেপ ৪: বকশিস বাদ দিন।**
- বকশিস: $5.00
- চূড়ান্ত মূল্য: $24.00 (ডেলিভারি সহ) - $5.00 (বকশিস) = $19.00

**উত্তর:** $19.00","19.00","False"
"মার্ক গতকাল একটি পরীক্ষা দিয়েছিল যাতে 75টি প্রশ্ন ছিল। সে ঘণ্টায় 5টি প্রশ্নের হারে পরীক্ষাটি শেষ করেছিল। আজ, সে একই হারে 100টি প্রশ্নের অন্য একটি পরীক্ষা দিয়েছে। মার্ক যদি প্রথম পরীক্ষাটি 8 ঘণ্টায় শেষ করেছিল এবং দ্বিতীয় পরীক্ষাটি 6 ঘণ্টায় শেষ করে থাকে, তবে সে কতগুলি প্রশ্ন অসম্পূর্ণ রেখে দিয়েছিল?","105","**পদক্ষেপ ১:** প্রথম পরীক্ষায় মার্কের পরীক্ষা সময় এবং প্রশ্নের হার নির্ধারণ করুন।
প্রথম পরীক্ষায় 75টি প্রশ্ন এবং 8 ঘণ্টা সময় লাগেছে, তাই প্রশ্নের হার হল 75/8 = 9.375 প্রশ্ন প্রতি ঘণ্টা।

**পদক্ষেপ ২:** প্রথম পরীক্ষায় অসম্পূর্ণ প্রশ্নের সংখ্যা গণনা করুন।
প্রথম পরীক্ষায় অসম্পূর্ণ প্রশ্নের সংখ্যা হল 75 - (8 * 9.375) = 75 - 74.25 = 0.75 প্রশ্ন।

**পদক্ষেপ ৩:** দ্বিতীয় পরীক্ষায় পরীক্ষা সময় এবং প্রশ্নের হার নির্ধারণ করুন।
দ্বিতীয় পরীক্ষায় 100টি প্রশ্ন এবং 6 ঘণ্টা সময় লাগেছে, তাই প্রশ্নের হার হল 100/6 ≈ 16.67 প্রশ্ন প্রতি ঘণ্টা।

**পদক্ষেপ ৪:** দ্বিতীয় পরীক্ষায় অসম্পূর্ণ প্রশ্নের সংখ্যা গণনা করুন।
দ্বিতীয় পরীক্ষায় অসম্পূর্ণ প্রশ্নের সংখ্যা হল 100 - (6 * 16.67) = 100 - 100 = 0 প্রশ্ন।

**পদক্ষেপ ৫:** উভয় পরীক্ষায় অসম্পূর্ণ প্রশ্নের সংখ্যা যোগ করুন।
মার্ক প্রথম পরীক্ষায় 0.75 এবং দ্বিতীয় পরীক্ষায় 0 প্রশ্ন অসম্পূর্ণ রেখে দিয়েছে, তাই মোট অসম্পূর্ণ প্রশ্নের সংখ্যা হল 0.75 + 0 = 0.75 প্রশ্ন।","","False"
"একটি ক্যান্ডি মেশিনে, নীল গামবলের তুলনায় চারগুণের থেকে 22ট বেশি গোলাপি গামবল আছে। যদি সেখানে 12 টি নীল গামবল থাকে, তবে কতগুলি গোলাপি গামবল রয়েছে?","70","**সমস্যা:**
একটি ক্যান্ডি মেশিনে, নীল গামবলের তুলনায় চারগুণের থেকে 22টি বেশি গোলাপি গামবল আছে। যদি সেখানে 12টি নীল গামবল থাকে, তবে কতটি গোলাপি গামবল আছে?

**পদক্ষেপ:**
1. **নীল গামবলের চারগুণ:**
   \[
   4 \times 12 = 48
   \]
2. **গোলাপি গামবলের সংখ্যা:**
   \[
   48 + 22 = 70
   \]

**উত্তর:** 70","70","True"
"ভাড়ায় উপলব্ধ 20টি গাড়ির মধ্যে, 12টি অটোমেটিক গাড়ি, 4টি ম্যানুয়াল গাড়ি, ও বাকিগুলি সেমি-অটোমেটিক গাড়ি। কত শতাংশ গাড়ি সেমি-অটোমেটিক?","20","**সমস্যা:**
ভাড়ায় উপলব্ধ ২০টি গাড়ির মধ্যে, ১২টি অটোমেটিক গাড়ি, ৪টি ম্যানুয়াল গাড়ি। বাকিগুলি সেমি-অটোমেটিক গাড়ি। কত শতাংশ গাড়ি সেমি-অটোমেটিক?

**পদক্ষেপ ১:** মোট গাড়ির সংখ্যা এবং অটোমেটিক ও ম্যানুয়াল গাড়ির সংখ্যা নির্ণয় করুন।
- মোট গাড়ি: ২০টি
- অটোমেটিক গাড়ি: ১২টি
- ম্যানুয়াল গাড়ি: ৪টি

**পদক্ষেপ ২:** সেমি-অটোমেটিক গাড়ির সংখ্যা গণনা করুন।
- সেমি-অটোমেটিক গাড়ি = মোট গাড়ি - অটোমেটিক গাড়ি - ম্যানুয়াল গাড়ি
- সেমি-অটোমেটিক গাড়ি = ২০ - ১২ - ৪ = ৪টি

**পদক্ষেপ ৩:** সেমি-অটোমেটিক গাড়ির শতাংশ নির্ণয় করুন।
- শতাংশ = (সেমি-অটোমেটিক গাড়ির সংখ্যা / মোট গাড়ির সংখ্যা) × ১০০
- শতাংশ = (৪ / ২০) × ১০০ = ২০%

**উত্তর:** ২০%","২০","False"
"একটি মৌচাকে 700টি মৌমাছি আছে। শিশু মৌমাছির তুলনায় কর্মী মৌমাছির সংখ্যা দ্বিগুণ, এবং রানী মৌমাছির তুলনায় দ্বিগুণ শিশু মৌমাছি আছে। কটি কর্মী মৌমাছি আছে?","400","**সমস্যা:**
একটি মৌচাকে 700টি মৌমাছি আছে। শিশু মৌমাছির তুলনায় কর্মী মৌমাছির সংখ্যা দ্বিগুণ, এবং রানী মৌমাছির তুলনায় দ্বিগুণ শিশু মৌমাছি আছে। কটি কর্মী মৌমাছি আছে?

**পদক্ষেপ:**
1. **ভেরিয়েবল সংজ্ঞায়িত করুন:**
   - ধরা যাক, শিশু মৌমাছির সংখ্যা = \( x \)
   - কর্মী মৌমাছির সংখ্যা = \( 2x + 2 \) (শিশু মৌমাছির দ্বিগুণ)
   - রানী মৌমাছির সংখ্যা = \( 2x + 4 \) (শিশু মৌমাছির দ্বিগুণ + 2টি বেশি)

2. **সমীকরণ তৈরি করুন:**
   - মোট মৌমাছির সংখ্যা = 700
   - সমীকরণ: \( x + (2x + 2) + (2x + 4) = 700 \)

3. **সমীকরণ সমাধান করুন:**
   - \( 5x + 6 = 700 \)
   - \( 5x = 694 \)
   - \( x = \frac{694}{5} = 138.8 \)

4. **কর্মী মৌমাছির সংখ্যা নির্ণয় করুন:**
   - কর্মী মৌমাছির সংখ্যা = \( 2x + 2 = 2 \times 138.8 + 2 = 278.6 + 2 = 280.6 \)

**চূড়ান্ত উত্তর:**
280.6 (প্রায় 281টি কর্মী মৌমাছি)","281","False"
"জর্ডন প্রতিদিন 2 ঘণ্টা করে ভিডিওগেম খেলেন। তিনি একটি পার্ট-টাইম কাজও করেন যেখান থেকে তিনি প্রতি ঘণ্টায় $10 উপার্জন করেন। যদি জর্ডন ভিডিওগেমের পরিবর্তে কাজে সময় ব্যয় করেন, তবে তিনি এক সপ্তাহে কত অর্থ উপার্জন করতে পারবেন?","140","**সমস্যা:**
জর্ডন প্রতিদিন 2 ঘণ্টা ভিডিওগেম খেলেন। তিনি একটি পার্ট-টাইম কাজও করেন, যেখানে তিনি প্রতি ঘণ্টায় $10 উপার্জন করেন। যদি জর্ডন ভিডিওগেমের পরিবর্তে কাজে সময় ব্যয় করেন, তবে তিনি এক সপ্তাহে কত অর্থ উপার্জন করতে পারবেন?

**পদক্ষেপ:**
1. **সাপ্তাহিক ভিডিওগেম খেলার সময় গণনা:**
   - জর্ডন প্রতিদিন 2 ঘণ্টা ভিডিওগেম খেলেন।
   - সাপ্তাহিক ভিডিওগেম খেলার সময় = 2 ঘণ্টা/দিন × 7 দিন = 14 ঘণ্টা।

2. **পার্ট-টাইম কাজের সাপ্তাহিক আয় গণনা:**
   - জর্ডন প্রতি ঘণ্টায় $10 উপার্জন করেন।
   - সাপ্তাহিক আয় = 10 ডলার/ঘণ্টা × 40 ঘণ্টা (সপ্তাহে কাজের দিন) = $400।

**চূড়ান্ত উত্তর:**
সপ্তাহে জর্ডন $400 উপার্জন করতে পারবেন।","400","False"
"জন 2 ডলার দিয়ে দুধ, 3 ডলার দিয়ে ডিম, 3 ডলার দিয়ে লাইট বাল্ব, 3 ডলার দিয়ে কাপ, ও 4 ডলার দিয়ে আরশোলার ফাঁদ কিনেছেন। যেগুলি খাদ্য সামগ্রী নয় সেগুলির ওপর যদি 10% কর থাকে, তবে একত্রে সব জিনিসের মূল্য কত হয়েছিল?","16","**পদক্ষেপ ১:** খাদ্য সামগ্রীর মূল্য গণনা করুন।
- দুধ: 2 ডলার
- ডিম: 3 ডলার
- লাইট বাল্ব: 3 ডলার
- কাপ: 3 ডলার

**পদক্ষেপ ২:** খাদ্য সামগ্রীর মোট মূল্য গণনা করুন।
- খাদ্য সামগ্রীর মোট মূল্য = 2 + 3 + 3 + 3 = 11 ডলার

**পদক্ষেপ ৩:** যেগুলি খাদ্য সামগ্রী নয় সেগুলির মূল্য গণনা করুন।
- আরশোলার ফাঁদ: 4 ডলার

**পদক্ষেপ ৪:** যেগুলি খাদ্য সামগ্রী নয় সেগুলির উপর 10% কর গণনা করুন।
- কর = 4 ডলার × 10% = 0.40 ডলার
- করের পর মূল্য = 4 ডলার - 0.40 ডলার = 3.60 ডলার

**পদক্ষেপ ৫:** কর সহ মোট মূল্য গণনা করুন।
- কর সহ মোট মূল্য = খাদ্য সামগ্রীর মোট মূল্য + করের পর মূল্য
- কর সহ মোট মূল্য = 11 ডলার + 3.60 ডলার = 14.60 ডলার

**উত্তর:** 14.60 ডলার","14.60","False"
"কিম তাঁর নিজস্ব হাউসকিপিং-এর ব্যবসা শুরু করেছেন এবং তিনি তাঁর গ্রাহকদের থেকে কতটা লাভ করবেন তা হিসাব করছেন। ইতিমধ্যেই তাঁর 3 জন গ্রাহক আছে, কিন্তু এখন তিনি অন্য 5 জন সম্ভাব্য গ্রাহকের সাথে কথা বলছেন এবং তাদেরকে তাঁর হিসাবের মধ্যে অন্তর্ভুক্ত করার বিষয়ে যথেষ্ট আত্মবিশ্বাস বোধ করছেন। প্রত্যেক গ্রাহকের বাড়ি পরিস্কার করার জন্য 2 বোতল ব্লিচ ও এক প্যাকেট কাপড় লাগবে। ব্লিচের প্রতিটি বোতলের মূল্য $2 ও প্রতিটি কাপড়ের প্যাকেটের মূল্য $5। এগুলিই তাঁর একমাত্র খরচ। তিনি হিসেব করেছেন যে প্রতি সপ্তাহে তাঁর মোট $92 আয় হবে। মোট আয় ও মোট খরচের পার্থক্যই হল লাভ, লুকাস প্রতি সপ্তাহে কত ডলার লাভ করবেন?","20","**সমস্যা বিশ্লেষণ:**
কিম তাঁর হাউসকিপিং-এর ব্যবসা শুরু করেছেন এবং গ্রাহকদের থেকে আয় ও খরচ হিসাব করছেন। তাঁর 3 জন গ্রাহক এবং 5 জন সম্ভাব্য গ্রাহক আছে, মোট 8 জন গ্রাহক। প্রত্যেক গ্রাহকের জন্য 2 বোতল ব্লিচ (প্রতি বোতলের মূল্য $2) এবং 1 প্যাকেট কাপড় (প্রতি প্যাকেটের মূল্য $5) প্রয়োজন।

**ধাপ ১: মোট খরচ হিসাব করুন**
- ব্লিচ: 8 গ্রাহক × 2 বোতল/গ্রাহক = 16 বোতল
- ব্লিচ খরচ: 16 বোতল × $2/বোতল = $32
- কাপড়: 8 গ্রাহক × 1 প্যাকেট/গ্রাহক = 8 প্যাকেট
- কাপড় খরচ: 8 প্যাকেট × $5/প্যাকেট = $40
- **মোট খরচ:** $32 + $40 = $72

**ধাপ ২: মোট আয় হিসাব করুন**
- কিমের প্রতি সপ্তাহে মোট আয়: $92

**ধাপ ৩: লাভ হিসাব করুন**
- লাভ = মোট আয় - মোট খরচ
- লাভ = $92 - $72 = $20

**উত্তর:** লুকাস প্রতি সপ্তাহে $20 লাভ করবেন।","20","True"
"জনের 10 হেক্টরের একটি আনারসের ক্ষেত আছে। প্রতি হেক্টরে 100টি আনারস হয়েছে। প্রতি 3 মাসে জন আনারস তোলেন। জন একবছরের মধ্যে কতগুলি আনারস তোলেন?","4000","**পদক্ষেপ ১:** এক বছরে কতটি ৩-মাসিক সময়কাল আছে?
এক বছরে ১২ মাস আছে, তাই ১২ / ৩ = ৪টি ৩-মাসিক সময়কাল আছে।

**পদক্ষেপ ২:** প্রতি ৩-মাসিক সময়কালে কতটি আনারস তোলা হয়?
প্রতি হেক্টরে 100টি আনারস হয়, এবং 10 হেক্টরে মোট আনারসের সংখ্যা 10 * 100 = 1000টি।
প্রতি 3 মাসে 1000 / 4 = 250টি আনারস তোলা হয়।

**চূড়ান্ত উত্তর:** 250","250","False"
"জনি তার ঘরের মেঝেতে পড়ে থাকা খেলনা তুলছে। সে 500টি টুকরোর লেগো বক্সের সেট মেঝেতে জড়ো করেছিল, এবং অন্য আরেকটিতে 500-টুকরোর বক্সের তুলনায় 3 গুণ টুকরো ছিল, ও অন্য আরেকটিতে 1/4 ভাগ টুকরো ছিল। যদি জনি সমস্ত লেগো তুলে থাকে তাহলে কতগুলি ব্লক সে তুলেছিল?","2125","**পদক্ষেপ ১:** প্রথম বক্সে 500টি টুকরো আছে।
**পদক্ষেপ ২:** দ্বিতীয় বক্সে প্রথম বক্সের টুকরোর সংখ্যার 3 গুণ টুকরো আছে। সুতরাং, দ্বিতীয় বক্সে \( 3 \times 500 = 1500 \)টি টুকরো আছে।
**পদক্ষেপ ৩:** তৃতীয় বক্সে প্রথম বক্সের টুকরোর \( \frac{1}{4} \) ভাগ টুকরো আছে। সুতরাং, তৃতীয় বক্সে \( \frac{500}{4} = 125 \)টি টুকরো আছে।
**পদক্ষেপ ৪:** মোট টুকরোর সংখ্যা হল প্রথম, দ্বিতীয় এবং তৃতীয় বক্সের টুকরোর যোগফল। সুতরাং, মোট টুকরোর সংখ্যা \( 500 + 1500 + 125 = 2125 \)টি।
**উত্তর:** 2125","2125","True"
"একটি মৌচাকে একদিনে কতগুলি মৌমাছি যাওয়া-আসা করে ডেব্রা তা পর্যবেক্ষণ করছেন। তিনি প্রথম 6 ঘণ্টায় 30টি মৌমাছিকে চাক ছেড়ে যেতে দেখলেন, তিনি পরবর্তী 6 ঘণ্টায় উক্ত সংখ্যার 1/2 ভাগ মৌমাছিকে ফিরতে দেখলেন। তিনি প্রথমবারে যতগুলি মৌমাছি দেখেছিলেন তার দ্বিগুণ মৌমাছিকে পরবর্তী 6 ঘণ্টায় মৌচাক ছেড়ে উড়ে যেতে দেখেন। তারপর প্রত্যেকটি মৌমাছি যেগুলি আগেই চাক ছেড়ে গিয়েছিল এবং ফিরে আসেনি সেগুলি পরবর্তী 6 ঘণ্টায় মৌচাকে ফিরে আসে। দিনের শেষ 6 ঘন্টায় ডেব্রা কতগুলি মৌমাছিকে মৌচাকে ফিরে আসতে দেখেছিলেন?","75","**সমস্যা বিশ্লেষণ:**

1. **প্রথম 6 ঘণ্টায় মৌমাছির সংখ্যা:**
   - ডেব্রা প্রথম 6 ঘণ্টায় 30টি মৌমাছিকে চাক ছেড়ে যেতে দেখেন।
   - এই সংখ্যাটি প্রথম 6 ঘণ্টায় মৌমাছির মোট সংখ্যা।

2. **দ্বিতীয় 6 ঘণ্টায় মৌমাছির সংখ্যা:**
   - দ্বিতীয় 6 ঘণ্টায়, মৌমাছির সংখ্যা প্রথম 6 ঘণ্টার 1/2 অংশ।
   - দ্বিতীয় 6 ঘণ্টায় মৌমাছির সংখ্যা = (1/2) * 30 = 15টি মৌমাছি।

3. **তৃতীয় 6 ঘণ্টায় মৌমাছির সংখ্যা:**
   - তৃতীয় 6 ঘণ্টায়, মৌমাছির সংখ্যা প্রথম 6 ঘণ্টায় মৌমাছির সংখ্যার দ্বিগুণ।
   - তৃতীয় 6 ঘণ্টায় মৌমাছির সংখ্যা = 2 * 30 = 60টি মৌমাছি।

4. **মৌমাছির মোট সংখ্যা:**
   - মৌমাছির মোট সংখ্যা = 30 (প্রথম 6 ঘণ্টা) + 15 (দ্বিতীয় 6 ঘণ্টা) + 60 (তৃতীয় 6 ঘণ্টা) = 105টি মৌমাছি।

5. **মৌমাছির সংখ্যা যা চাক ছেড়ে গেছে কিন্তু ফিরে আসেনি:**
   - মৌমাছির সংখ্যা যা চাক ছেড়ে গেছে কিন্তু ফিরে আসেনি = 30 - (30 + 15) = -15টি মৌমাছি (এটি সম্ভব নয়, তাই সমস্যাটি পুনরায় বিবেচনা করতে হবে)।
   - সঠিক ব্যাখ্যা: মৌমাছির সংখ্যা যা চাক ছেড়ে গেছে কিন্তু ফিরে আসেনি = 30 - 30 = 0টি মৌমাছি।
   - কিন্তু সমস্যায় বলা হয়েছে যে এই মৌমাছিগুলি পরবর্তী 6 ঘণ্টায় মৌচাকে ফিরে আসে, তাই এটি একটি ভুল ব্যাখ্যা।

6. **পরবর্তী 6 ঘণ্টায় মৌমাছির সংখ্যা যা মৌচাকে ফিরে আসে:**
   - এই মৌমাছিগুলি পরবর্তী 6 ঘণ্টায় মৌচাকে ফিরে আসে।
   - এই মৌমাছির সংখ্যা = 0টি মৌমাছি (যেহেতু কোনো মৌমাছি চাক ছেড়ে গেছে কিন্তু ফিরে আসেনি)।

7. **চূড়ান্ত উত্তর:**
   - দিনের শেষ 6 ঘণ্টায় ডেব্রা 0টি মৌম","0","False"
"ব্রিটানি ও তার মা যাদুঘরে গেছে। প্রাপ্তবয়স্কদের প্রবেশমূল্য $12 ও শিশুদের $10। ব্রিটানির মা ক্যাশিয়ারকে 1জন শিশু ও 1জন প্রাপ্তবয়স্কের টিকিটের জন্য অর্থ দেন। যদি তিনি $8 ফেরত পেয়ে থাকেন, তবে তিনি কত ডলার ক্যাশিয়ারকে দিয়েছিলেন?","30","**পদক্ষেপ ১:** প্রাপ্তবয়স্ক এবং শিশুর টিকিটের খরচ গণনা করুন।
- প্রাপ্তবয়স্কের টিকিট: $12
- শিশুর টিকিট: $10

**পদক্ষেপ ২:** মোট খরচ গণনা করুন।
- মোট খরচ = $12 (প্রাপ্তবয়স্ক) + $10 (শিশু) = $22

**পদক্ষেপ ৩:** ক্যাশিয়ারকে দেওয়া পরিমাণ এবং ফেরত অর্থের মধ্যে পার্থক্য গণনা করুন।
- দেওয়া পরিমাণ = $22 - $8 = $14

**উত্তর:** $14","14","False"
"ডরোথির তুলনায় চার্লির Facebook বন্ধুর সংখ্যা তিনগুণ বেশি। ডরোথির তুলনায় জেমসের Facebook বন্ধুর সংখ্যা চারগুণ বেশি। যদি চার্লির 12 জন Facebook বন্ধু থাকে, তাহলে জেমসের কতজন Facebook বন্ধু আছে?","16","**ধাপ ১:** চার্লির বন্ধুর সংখ্যার সাথে ডরোথির তুলনা করা যাক।
চার্লির 12 জন Facebook বন্ধু আছে, যা ডরোথির বন্ধুর সংখ্যার তিনগুণ বেশি। সুতরাং, ডরোথির বন্ধুর সংখ্যা হল:
\[
\text{ডরোথির বন্ধু} = \frac{12}{3} = 4
\]

**ধাপ ২:** ডরোথির বন্ধুর সংখ্যার সাথে জেমসের তুলনা করা যাক।
ডরোথির বন্ধুর সংখ্যা চারগুণ বেশি, তাই জেমসের বন্ধুর সংখ্যা হল:
\[
\text{জেমসের বন্ধু} = 4 \times 4 = 16
\]

**উত্তর:** 16","16","True"
"স্টিভ ও টিম ঠিক করেছে বিদ্যালয় থেকে কে সবচেয়ে দ্রুত বাড়ি ফিরতে পারে তা দেখবে। স্টিভ টিমের থেকে আরও দূরে থাকে, তাই তার বাইক চালানোর অনুমতি আছে। স্টিভ বিদ্যালয় থেকে 3 মাইল দূরে থাকে এবং সে প্রতি মিনিটে 440 ফুট গতিতে বাইক চালাতে পারে। টিম বিদ্যালয় থেকে 2 মাইল দূরে থাকে। যদি টিম তার স্কেটবোর্ড প্রতি মিনিটে 264 ফুট গতিতে চালাতে পারে, তবে পরাজিত জন প্রতিযোগিতা শেষ করার আগে বিজয়ীকে তার বাড়িতে কতক্ষণ অপেক্ষা করতে হবে?","4","**সমস্যা সমাধান:**

**প্রদত্ত তথ্য:**
- স্টিভ: 3 মাইল দূরে, 440 ফুট/মিনিট
- টিম: 2 মাইল দূরে, 264 ফুট/মিনিট
- জন: (অজানা)

**ধাপ ১: দূরত্বকে ফুটে রূপান্তর করুন।**
- 1 মাইল = 5280 ফুট
- স্টিভ: 3 মাইল × 5280 = 15,840 ফুট
- টিম: 2 মাইল × 5280 = 10,560 ফুট

**ধাপ ২: স্টিভ এবং টিমের গতি ফুট/মিনিটে গণনা করুন।**
- স্টিভ: 440 ফুট/মিনিট
- টিম: 264 ফুট/মিনিট

**ধাপ ৩: প্রতিযোগিতা শেষ করতে প্রয়োজনীয় সময় গণনা করুন।**
- স্টিভের সময়: 15,840 ফুট ÷ 440 ফুট/মিনিট = 36 মিনিট
- টিমের সময়: 10,560 ফুট ÷ 264 ফুট/মিনিট = 40 মিনিট

**ধাপ ৪: জনকে অপেক্ষা করতে হবে সেই সময় গণনা করুন।**
- স্টিভের সময় (36 মিনিট) এবং টিমের সময় (40 মিনিট) এর মধ্যে পার্থক্য:
- 40 - 36 = 4 মিনিট

**উত্তর:** 4","4","True"
"শোন্দা ঠিক করেছেন যে তাঁর প্রতিবেশী বাচ্চারা যেন প্রকৃতপক্ষে সাইকেলে হাওয়া ভরার পরিষেবা ব্যবহার করতে পারে। তিনি ঠিক করেন যে মূল্য ধার্য করার সবথেকে ভালো উপায় হল তা টায়ার অনুযায়ী করা। প্রতিটি টায়ারে হাওয়া ভরানোর মূল্য 25 সেন্ট। প্রথম দিনে, 5 জন ব্যক্তি বাইসাইকেলে এসে উভয় টায়ারে হাওয়া ভরাতে এসেছিলেন। 3 জন ব্যক্তি এসে তাঁদের ট্রাইসাইকেলের সব টায়ারে হাওয়া ভরিয়েছিলেন। সবশেষে, একজন ব্যক্তি ইউনিসাইকেলে এসেছিলেন। ওই দিন তিনি কত ডলার উপার্জন করেছিলেন?","5","**সমস্যা সমাধান:**

1. **প্রতি টায়ারে হাওয়া ভরানোর মূল্য:** 25 সেন্ট = \$0.25
2. **প্রথম দিনে হাওয়া ভরানোর সংখ্যা:**
   - **বাইসাইকেল (2 টায়ার):** 5 জন × 2 টায়ার = 10 টায়ার
   - **ট্রাইসাইকেল (4 টায়ার):** 3 জন × 4 টায়ার = 12 টায়ার
   - **ইউনিসাইকেল (1 টায়ার):** 1 জন × 1 টায়ার = 1 টায়ার
   - **মোট টায়ার:** 10 + 12 + 1 = 23 টায়ার

3. **আয় গণনা:**
   - **আয়:** 23 টায়ার × \$0.25 = \$5.75

**উত্তর:** \$5.75","5.75","False"
"কার্ল দশ প্যাকেট কুকিজ কিনেছেন। প্রত্যেক কুকিজের প্যাকেটের ভিতরে ছয়টি করে কুকিজ আছে। প্রত্যেক কুকিজের মূল্য $0.10। তিনি যদি $10-এর নোট দিয়ে অর্থ প্রদান করেন তবে কার্ল কত ফেরত পাবেন?","4","**পদক্ষেপ ১:** কার্ল মোট কতটি কুকিজ কিনেছেন তা গণনা করুন।
\[
10 \text{ প্যাকেট} \times 6 \text{ কুকিজ প্রতি প্যাকেট} = 60 \text{ কুকিজ}
\]

**পদক্ষেপ ২:** কুকিজের মোট খরচ গণনা করুন।
\[
60 \text{ কুকিজ} \times \$0.10 \text{ প্রতি কুকিজ} = \$6.00
\]

**পদক্ষেপ ৩:** কার্লের প্রদত্ত অর্থ থেকে খরচ বাদ দিয়ে ফেরত অর্থ গণনা করুন।
\[
\$10.00 - \$6.00 = \$4.00
\]

**উত্তর:** \$4.00","4.00","False"
