question,answer,cot_answer,extracted_answer,is_correct,lcr,question_id,difficulty
Gretchen ana sarafu 110. Kuna sarafu 30 za dhahabu zaidi ya sarafu za fedha. Gretchen ana sarafu ngapi za dhahabu?,70,"Gretchen ana jumla ya sarafu 110, na idadi ya sarafu za dhahabu ni 30 zaidi ya idadi ya sarafu za fedha. Hebu tuonyeshe idadi ya sarafu za fedha kama \( S \). Kwa hivyo, idadi ya sarafu za dhahabu ni \( S + 30 \).

Kwa kuwa jumla ya sarafu ni 110, tunaweza kuandika mlinganyo:
\[
S + (S + 30) = 110
\]

Kutatua kwa \( S \):
\[
2S + 30 = 110 \\
2S = 80 \\
S = 40
\]

Hivyo, idadi ya sarafu za fedha ni 40. Idadi ya sarafu za dhahabu ni:
\[
S + 30 = 40 + 30 = 70
\]

Jibu: 70",70.0,True,1.0,33,easy
"Siobhan ana vito 2 chache zaidi ya vya Aaron. Aaron ana vito 5 zaidi ya nusu ya vito vya Raymond. Ikiwa Raymond ana vito 40, Siobhan ana vito vingapi?",23,"Aaron ana nusu ya vito vya Raymond: 40 / 2 = 20. Siobhan ana 2 chache zaidi ya Aaron: 20 - 2 = 18.

Jibu: 18",18.0,False,1.0,34,hard
"Mike anacheza tenisi kwa dakika 40. Katika dakika 20 za kwanza, anafunga alama 4. Katika dakika 20 za pili, anafunga alama 25% zaidi. Alifunga jumla ya alama ngapi?",9,"Mike alifunga alama 4 katika dakika 20 za kwanza. Katika dakika 20 za pili, alifunga alama 25% zaidi, ambayo ni 4 * 0.25 = 1 alama zaidi. Kwa hivyo, jumla ya alama alizofunga ni 4 + 1 = 5.

Jibu: 5",5.0,False,1.0,35,easy
Terry hukunywa maziwa 2 ya mtindi. Kwa sasa kuna ofa ya maziwa 4 ya mtindi kwa $5.00. Huwa anatumia pesa ngapi kununua maziwa ya mtindi kwa kipindi cha siku 30?,75,"**Hatua za Suluhisho:**
1. **Gharama ya maziwa 2 ya mtindi:**
   - Ofa ya maziwa 4 kwa $5.00.
   - Gharama ya maziwa 1: $5.00 / 4 = $1.25.
   - Kwa hivyo, Terry atatumia $1.25 kwa maziwa 2.

2. **Gharama ya maziwa 30:**
   - Terry anahitaji maziwa 30 kwa siku 30.
   - Jumla ya maziwa: 30.
   - Gharama ya maziwa 30: 30 × $1.25 = $37.50.

**Jibu:** $37.50",37.5,False,1.0,36,easy
John anapanga kuuza wanasesere wake wote na kutumia pesa hizo kununua michezo ya video. Ana seti 13 za lego na anaziuza kwa $15 kwa kila seti. Anafanikiwa kununua michezo 8 ya video kwa $20 kila moja na kusalia na $5. Bado ana seti ngapi za lego?,2,"John ana $5 baada ya kununua michezo 8 ya video kwa $20 kila moja, ambayo inamaanisha kuwa alitumia $20 * 8 = $160 kununua michezo ya video. Kwa kuwa alitumia $160 kutoka kwa $13 * $15 = $195 alizozipata kwa kuuza lego, lazima alikuwa na $195 - $160 = $35 zilizobaki baada ya kuuza lego. Kwa kuwa alitumia $5 kununua michezo ya video, alibaki na $35 - $5 = $30. Kwa kuwa kila seti ya lego ina thamani ya $15, ana $30 / $15 = seti 2 za lego zilizobaki baada ya kununua michezo ya video.

Jibu: 2",2.0,True,1.0,37,medium
John hukimbia maili 60 kwa wiki. Huwa anakimbia siku 3 kwa wiki. Huwa anakimbia saa 3 siku ya kwanza na nusu ya kiasi hicho kwa siku nyingine mbili anazokimbia. Huwa anakimbia kwa kasi gani?,10,"John anakimbia maili 60 kwa wiki, na huwa anakimbia siku 3 kwa wiki. Kwa siku ya kwanza, anakimbia saa 3, na kwa siku nyingine mbili, anakimbia nusu ya kiasi hicho, ambayo ni saa 1.5. Jumla ya maili alizokimbia ni 3 + 1.5 + 1.5 = 6 maili kwa siku. Kwa kuwa anakimbia siku 3, jumla ya maili alizokimbia ni 6 * 3 = 18 maili. Kasi yake ni maili 18 / wiki 3 = 6 maili kwa wiki. Jibu: 6",6.0,False,1.0,38,hard
"Dana anaweza kukimbia kwa kiwango cha kasi ambayo ni mara nne zaidi ya anavyoweza kutembea, lakini anaweza kuruka kwa kiwango cha kasi ambayo ni nusu ya kasi yake ya kukimbia. Iwapo anaweza kuruka maili 3 kwa saa, anaweza kusafiri maili ngapi kwa saa sita iwapo anatumia theluthi moja ya saa kukimbia na theluthi mbili ya saa kutembea?",18,"Kwanza, tafuta kiwango cha kukimbia cha Dana. Kwa kuwa anaweza kuruka kwa nusu ya kasi yake ya kukimbia na anaweza kuruka maili 3 kwa saa, kiwango chake cha kukimbia ni \(3 \times 2 = 6\) maili kwa saa. Kiwango chake cha kutembea ni nusu ya kiwango chake cha kukimbia, kwa hivyo anaweza kutembea kwa \(6 \div 2 = 3\) maili kwa saa. Sasa, hesabu umbali aliosafiri wakati wa kukimbia: \(6 \, \text{maili/saa} \times 0.5 \, \text{saa} = 3\) maili. Kisha, hesabu umbali aliosafiri wakati wa kutembea: \(3 \, \text{maili/saa} \times 0.75 \, \text{saa} = 2.25\) maili. Jumla ya umbali aliosafiri ni \(3 + 2.25 = 5.25\) maili kwa saa sita.
Jibu: 5.25",5.25,False,1.0,39,hard
"iPhone ya Brandon ni ya zamani mara nne zaidi ya iPhone ya Ben. iPhone ya Ben ni ya zamani mara mbili zaidi ya iPhone ya Suzy. Iwapo iPhone ya Suzy imekaa mwaka 1, iPhone ya Brandon imekaa kwa miaka mingapi?",8,"iPhone ya Suzy imekaa mwaka 1.
iPhone ya Ben ni ya zamani mara mbili zaidi ya iPhone ya Suzy, kwa hivyo imekaa miaka 2.
iPhone ya Brandon ni ya zamani mara nne zaidi ya iPhone ya Ben, kwa hivyo imekaa miaka 8.
Jibu: 8",8.0,True,1.0,40,medium
"Zimwi mkubwa, Perg, alikaa sehemu ya juu zaidi ya mlima Farbo, akiwa na hasira zaidi kwa kitu chochote ndani ya umbali wa futi 1000. Polly aliweza kutupa mkuki wa dhahabu, silaha pekee inayojulikana inayoweza kumfikia zimwi huyo, kwa umbali wa futi 400, vizuri ndani ya ufikiaji wa miale ya zimwi. Lakini Polly aliposhikilia johari, aliweza kutupa mkuki huo mara tatu zaidi ya umbali wa wakati ambapo hajashikilia johari. Akishikilia johari, ni umbali gani zaidi usioweza kufikiwa na miale ya zimwi ambao Polly angesimama na bado kuweza kumgonga zimwi huyo kwa mkuki wa dhahabu?",200,"Polly anaweza kutupa mkuki wa dhahabu kwa umbali wa futi 400 wakati hajashikilia johari na mara tatu ya umbali huo (futi 1200) wakati anashikilia johari. Kwa kuwa zimwi anaweza kuona ndani ya umbali wa futi 1000, umbali wa juu zaidi ambao Polly anaweza kutupa mkuki bila kufikiwa na miale ya zimwi ni futi 1000. Hata hivyo, kwa sababu umbali wa juu zaidi ambao Polly anaweza kufikia ni futi 1200, anaweza bado kumgonga zimwi kwa mkuki wa dhahabu.

Jibu: 1000",1000.0,False,1.0,41,hard
"Bibiye Jones alioka keki 5 za tufaha kwa ajili ya chamcha ya afisa wa kuzima moto. Alikata kila keki kwa vipande 8 na kupanga keki tano kwenye meza ya chakula cha kujipakulia ili wageni waweze kujipakulia. Mwishoni mwa jioni, baada ya wageni kuchukua na kula vipande vyao vya keki, kulikuwa na vipande 14 vya keki ambavyo vilikuwa vimesalia. Wageni walikula vipande vingapi?",26,"Kwanza, hesabu jumla ya vipande vya keki vilivyokuwepo mwanzoni: keki 5 × vipande 8 kwa kila keki = vipande 40. Kisha, toa vipande vilivyobaki: vipande 40 – vipande 14 vilivyobaki = vipande 26 vilivyokuliwa na wageni. Jibu: 26",26.0,True,1.0,42,medium
"Kulingana na maelezo yake ya lishe, mfuko wa chipsi una kalori 250 kwa kila sehemu iliyopakuliwa. Iwapo mfuko wa gramu 300 una sehemu 5 za kupakuliwa, unaweza kula gramu ngapi iwapo lengo lako la kalori kila siku ni 2000 na tayari umekula kalori 1800?",48,"Ili kufikisha lengo lako la kalori ya 2000, unahitaji kalori 200 zaidi. Kila sehemu ya chipsi ina kalori 250, kwa hivyo unahitaji kula sehemu 0.8 (200/250) ili kufikia lengo. Kwa kuwa tayari umekula kalori 1800, unahitaji kula gramu 4.5 za chipsi (sehemu 5 * gramu 900) ili kufikisha lengo la kalori.

Jibu: 4.5",4.5,False,1.0,43,hard
"Charlie anataka kuuza mishumaa ya nta ya nyuki. Kwa kila pauni ya nta ya nyuki, anaweza kutengeneza mishumaa 10. Pauni moja ya nta ya nyuki na tambi zote zinagharimu $10.00. Akiuza kila mshumaa kwa $2.00 kwa kila moja, jumla ya faida yake akitengeneza na kuuza mishumaa 20 itakuwa ngapi?",20,"1. Charlie hutumia $10.00 kutengeneza na kutoa mishumaa 20.
2. Kila mshumaa unamgharimu $2.00 kutengeneza, kwa hivyo faida ya mshumaa mmoja ni $2.00 - $2.00 = $0.00.
3. Kwa kuwa mishumaa yote 20 ina faida ya $0.00, jumla ya faida ni $0.00.
4. Jumla ya gharama ni $10.00.
5. Jumla ya faida ni $10.00 - $10.00 = $0.00.

Jibu: 0",0.0,False,1.0,44,medium
"Meredith ni mwanablogu huria ambaye huandika kuhusu mada za afya na kuwasilishia wateja kila siku kama kazi yake ya muda wote. Makala ya blogu huchukua wastani ya saa 4 kuyafanyia utafiti na kuandika. Wiki iliyopita, aliandika makala 5 Jumatatu na Jumanne akaandika makala mara 2/5 zaidi siku ya Jumatatu. Jumatano, aliandika makala mara mbili ya zaidi ya aliyoandika Jumanne. Piga hesabu ya jumla ya saa alitumia kuandika makala katika siku hizo tatu.",104,"Jumatatu: 5 makala × 4 saa/makala = 20 saa
Jumanne: 2/5 ya 5 makala = 2 makala; 2 makala × 4 saa/makala = 8 saa
Jumatano: 2 × 2 makala Jumanne = 4 makala; 4 makala × 4 saa/makala = 16 saa
Jumla ya saa: 20 + 8 + 16 = 44 saa
Jibu: 44",44.0,False,1.0,45,medium
"Candice aliweka karatasi 80 zenye vibandiko kwenye pochi lake kabla ya kuondoka kwenda kazini katika duka lake la kahawa. Akiwa njiani, alisimama katika duka na kununua kifurushi cha karatasi zenye Kibandiko; Akiwa kazini, aliweka katarasi moja yenye kibandiko kwenye vikombe 220 tofauti vya kahawa. Iwapo alikuwa amesalia na karatasi 23 zenye vibandiko kwa jumla, karatasi ngapi zenye vibandiko zilikuwa katika kifurushi alichonunua?",163,"Candice alianza na karatasi 80 zenye vibandiko, alitumia karatasi moja kwenye kikombe 220, na alikuwa na karatasi 23 zilizobaki. Kwa hivyo, jumla ya karatasi alizotumia ni 220 + 23 = 243. Hii inamaanisha kuwa alikuwa na karatasi 80 + 243 = 323 kabla ya kununua kifurushi kipya. Kwa hivyo, kifurushi alichonunua kilikuwa na karatasi 323 - 80 = 243.

Jibu: 243",243.0,False,1.0,46,hard
John ananunua tai nyekundu mara mbili zaidi ya tai za buluu. Bei ya tai nyekundu ni 50% zaidi ya bei ya tai za buluu. Alitumia $200 kununua tai za buluu ambazo zinauzwa $40 kila moja. Alitumia pesa ngapi kununua tai?,800,"John alinunua tai za buluu kwa $40 kila moja, na alitumia $200. Kwa kuwa alinunua mara mbili zaidi ya tai za buluu, alitumia 200 / 40 = 5 mara kwa tai nyekundu. Bei ya tai nyekundu ni 40 + 40 * 0.5 = $60. Jumla ya pesa aliyotumia kununua tai ni 5 * 60 = $300.

Jibu: 300",300.0,False,1.0,47,hard
Tracy alitumia kipande cha waya wenye urefu wa futi 4 kushikilia mimea ya nyanya kwenye shamba. Waya huo ulikatwa katika vipande vyenye urefu wa inchi 6. Alipata vipande vingapi?,8,"Kwanza, badilisha urefu wa waya kutoka futi hadi inchi. Kuna inchi 12 kwa futi, kwa hivyo futi 4 ni sawa na 4 * 12 = 48 inchi. Kisha, gawanya jumla ya urefu wa waya kwa urefu wa kila kipande ili kupata idadi ya vipande. Kwa hivyo, 48 inchi / inchi 6 kwa kipande = vipande 8.

Jibu: 8",8.0,True,1.0,48,easy
"Richard anaishi katika jengo la ghorofa lenye orofa 15. Kila orofa lina nyumba 8, na 3/4 ya jengo hilo linamilikiwa. Jumla ya idadi ya nyumba ambazo hazijamilikiwa katika jengo hilo ni ngapi?",30,"Kwanza, hesabu jumla ya idadi ya nyumba katika jengo kwa kuzidisha idadi ya orofa kwa idadi ya nyumba kwa kila orofa: 15 orofa * 8 nyumba/orofa = 120 nyumba. Kisha, amua idadi ya nyumba zinazomilikiwa kwa kupata 3/4 ya jumla ya nyumba: 120 * 3/4 = 90 nyumba. Mwisho, toa idadi ya nyumba zinazomilikiwa kutoka kwa jumla ili kupata idadi ya nyumba zisizomilikiwa: 120 nyumba – 90 nyumba = 30 nyumba.
Jibu: 30",30.0,True,1.0,49,medium
Lloyd ana shamba la mayai. Kuku wake hutaga mayai 252 kwa siku na huwa anauza mayai hayo $2 kwa kila dazeni. Lloyd hupata pesa ngapi kutoka kwa mayai kila wiki?,294,"Kwanza, hesabu idadi ya mayai inayotaga kuku za Lloyd kwa siku:
252 mayai/siku ÷ 12 mayai/dazeni = dazeni 21 kwa siku.

Kisha, hesabu mapato ya siku kwa kuzidisha idadi ya dazeni kwa bei kwa dazeni:
21 dazeni/siku × $2/dazeni = $42/siku.

Mwisho, hesabu mapato ya wiki kwa kuzidisha mapato ya siku kwa idadi ya siku kwenye wiki (7):
$42/siku × 7 siku = $294.

Jibu: 294",294.0,True,1.0,50,easy
Meli ya Tom inaweza kusafiri kwa kasi ya maili 10 kwa saa. Anasafiri kuanzia saa 7 mchana hadi saa 10 jioni. Kisha anasafiri akirudi kwa kasi ya maili 6 kwa saa. Itamchukua muda gani kurudi?,5,"Tom anasafiri kwa maili 10 kwa saa kwa saa 3 (kutoka saa 7 mchana hadi saa 10 jioni), akifika umbali wa maili 30 (10 * 3). Kurudi, anasafiri kwa kasi ya maili 6 kwa saa, kwa hivyo itamchukua saa 5 (30 / 6) kurudi. Jibu: 5",5.0,True,1.0,51,easy
"Mkoba wa kitabu wa Uriah unakuwa mzito sana kwake. Anahitaji kuondoa pauni 15 kwenye mkoba huo. Vitabu vyake vya futuhi vina uzani wa pauni 1/4 kila kimoja na wanasesere wake wana uzani wa pauni 1/2 kila mmoja. Akiondoa vitabu 30 vya futuhi, anahitaji kuondoa wanasesere wangapi?",15,"Uriah anahitaji kuondoa pauni 15 kutoka kwenye mkoba wake. Vitabu vya futuhi vina uzani wa pauni 1/4 kila kimoja, na wanasesere wana uzani wa pauni 1/2 kila mmoja. Akiwa ameweka vitabu 30 vya futuhi, uzani wao ni 30 * (1/4) = 7.5 pauni. Hii inamaanisha kuwa mkoba wake bado una uzani wa 15 - 7.5 = 7.5 pauni kutokana na wanasesere. Kwa kuwa kila wanasesere una uzani wa pauni 1/2, anahitaji kuondoa 7.5 / (1/2) = 15 wanasesere.

Jibu: 15",15.0,True,1.0,52,easy
"Makanika hutoza viwango tofauti katika kukarabati tairi za malori na magari. Kwa kila tairi ya lori ambayo imekarabatiwa, makanika atatoza $60 na kwa kila tairi ya gari ambayo imekarabatiwa, makanika atatoza $40. Alhamisi, makanika huyo alikarabati tairin 6 za lori na tairi 4 za gari. Ijumaa, makanika huyo alikarabati tairi 12 za gari na hakukarabati tairi zozote za lori. Mapato zaidi ambayo makanika huyo alipata siku ambayo alipata mapato mengi zaidi ni ngapi?",40,"Alhamisi, makanika alipata $60 × 6 = $360 kutoka kwa tairi za lori na $40 × 4 = $160 kutoka kwa tairi za gari, jumla ya $360 + $160 = $520.

Ijumaa, makanika alipata $40 × 12 = $480 kutoka kwa tairi za gari na $0 kutoka kwa tairi za lori, jumla ya $480.

Mapato zaidi ambayo makanika alipata siku ambayo alipata mapato mengi zaidi ni $520 - $480 = $40.

Jibu: 40",40.0,True,1.0,53,medium
"Dada wa Doubtfire wanaendesha wakielekea nyumbani na watoto 7 wa paka waliochukua kutoka makao ya wanyama katika eneo lao kisha mama yao akawapigia simu kuwa paka wao wawili wa nyumba wamezaa watoto. Anasema kuwa Patchy, paka wa kwanza, ana watoto ambao idadi yao ni mara tatu ya watoto wa paka waliotwaa, huku Trixie, paka mwingine, ana watoto 12. Familia ya Doubtfire sasa ina watoto wangapi wa paka?",40,"Dada wa Doubtfire walichukua watoto 7 wa paka kutoka makao ya wanyama. Patchy ana watoto ambao idadi yao ni mara tatu ya watoto waliotwaa, ambayo ni 3 * 7 = 21. Trixie ana watoto 12. Kwa hivyo, jumla ya watoto wa paka ni 21 + 12 = 33.

Jibu: 33",33.0,False,1.0,54,hard
"Jean ana pipi 30. Jean anakula pipi 2 kati ya pipi hizo. Kwa pipi zilizosalia,Jean anataka kuweka pipi 2 kwenye mfuko moja. Jean anaweza kujaza mifuko mingapi?",14,"Jean anaanza na pipi 30 na anakula 2, akibaki na 28 pipi. Kwa pipi zilizobaki, anaweza kuweka pipi 2 kwenye kila mfuko. Kugawanya 28 kwa 2 kunatoa 14, kwa hivyo anaweza kujaza mifuko 14.

Jibu: 14",14.0,True,1.0,55,easy
"Pete anapanga kwenda kwa filamu wiki hii. Kila mara huwa anapata tikiti ya $7 na bisi ya $7. Iwapo ana dola 42 za kutumia kwa wiki, ni mara ngapi anaweza kwenda kwenye filamu?",3,"Pete ana $7 kwa tikiti na $7 kwa bisi, jumla ya $14 kwa safari moja. Ana $42 za kutumia, kwa hivyo anaweza kufanya **3** safari kamili, kwa sababu 42 ÷ 14 = 3. Kwa kila safari, anatumia $14, na baada ya safari ya 3, ana $14 × 3 = $42 zilizobaki, ambazo zinafaa kwa safari ya 4. Hata hivyo, kwa kuwa swali linahusu idadi ya safari kamili, jibu ni **3**.
Jibu: 3",3.0,True,1.0,56,easy
"Daraja la mbao linaweza kubeba pauni zisizozidi 5000. Lori la uwasilishaji lililojaa na maboksi yanayofanana, kila boksi likiwa na uzani wa pauni 15, litapita juu ya daraja hilo. Jumla ya uzani wa dereva na lori tupu ni pauni 3755. Idadi ya juu zaidi ya maboksi yanayoweza kupakiwa kwenye lori bila kuzidi kikomo cha uzani wa daraja hilo ni ngapi?",83,Jibu: 16,16.0,False,1.0,57,hard
"Stephen aliagiza mboga mtandaoni. Bili yake ya mwisho ilikuwa $40.00. Kwa sababu hii ilikuwa kupitia muuzaji wa kuwasilisha bidhaa, walitoza ada ya 25% kwenye jumla yake ya mwisho na kumtoza $3.00 kama ada ya uwasilishaji. Stephen pia aliongeza $4.00 ya bahshishi. Baada ya ada za ziada, bei ya mwisho ya mboga za Stephen ilikuwa ngapi?",57,"**Hatua za Mantiki:**
1. **Ada ya Muuzaji (25%):**
   - Jumla ya mwisho: $40.00
   - Ada ya muuzaji: 25% ya $40.00 = $10.00
   - Jumla baada ya ada ya muuzaji: $40.00 + $10.00 = $50.00

2. **Ada ya Uwasilishaji:**
   - Ada ya uwasilishaji: $3.00
   - Jumla baada ya ada ya uwasilishaji: $50.00 + $3.00 = $53.00

3. **Bahshishi:**
   - Bahshishi: $4.00
   - Bei ya mwisho: $53.00 + $4.00 = $57.00

**Jibu:** $57.00",57.0,False,1.0,58,hard
Kichaka cha rasiberi kina makundi 6 yenye matunda 20 kwa kila kundi na matunda 67 yametapakaa moja moja kwenye kichaka hicho. Juna rasiberi ngapi kwa jumla?,187,"Kwanza, hesabu jumla ya matunda kwenye makundi yote:
\[
6 \text{ makundi} \times 20 \text{ matunda kwa kila kundi} = 120 \text{ matunda}
\]

Kisha, ongeza matunda yaliyotapakaa moja moja:
\[
120 \text{ matunda} + 67 \text{ matunda} = 187 \text{ matunda}
\]

**Jibu:** 187",187.0,True,1.0,59,easy
"Kikapu kina machungwa 25 na 1 miongoni mwao limeharibika, 20% hayajaiva, 2 ni chachu na mengine ni mazuri. Machungwa mangapi ni mazuri?",17,"Kwanza, hesabu idadi ya machungwa yaliyo haribika: machungwa 25 × 1 = 25 machungwa yaliyo haribika.
Kisha, hesabu idadi ya machungwa yasiyoiva: machungwa 25 × 20% = machungwa 5 yasiyoiva.
Pia, hesabu idadi ya machungwa chachu: machungwa 25 − machungwa 5 yasiyoiva − machungwa 2 chachu = machungwa 18 mazuri.
Jibu: 18",18.0,False,1.0,60,medium
"Janet anamnunulia binti yake bruki. Analipa $500 ya kitambaa cha kuitengeneza na kisha $800 nyingine ya mtengeneza vito wa kuitengeneza. Baada ya hapo, analipa 10% ya hiyo kuiwekea bima. Alilipa pesa ngapi kwa jumla?",1430,"Janet alilipa $500 ya kitambaa cha kuitengeneza na $800 ya mtengeneza vito, jumla ya $500 + $800 = $1,300. Kisha, alilipa 10% ya $1,300 kwa bima, ambayo ni 0.10 × $1,300 = $130. Kwa hivyo, jumla ya pesa alizolipa ni $1,300 + $130 = $1,430.

Jibu: 1430",1430.0,True,1.0,61,medium
"Mercy akifanya kazi katika kampuni moja kwa miaka 40, atapata malipo ya uzeeni ya kila mwaka ya $50,000 kwa mwaka. Kuanzia baada ya miaka 20, anakuwa na haki ya kupata 5% ya thamani ya malipo ya uzeeni kila mwaka. Akiacha kazi baada ya miaka 30, malipo yake ya uzeeni ya kila mwaka yatakuwa ngapi?",25000,"**Hatua za Mantiki:**

1. **Malipo ya Uzeeni ya Kila Mwaka:**
   Mercy anapata $50,000 kwa mwaka kwa miaka 40, ambayo ni jumla ya:
   \[
   40 \times 50,000 = 2,000,000 \text{ dola}
   \]

2. **Thamani ya Malipo ya Uzeeni Baada ya Miaka 20:**
   Kuanzia baada ya miaka 20, Mercy anapata 5% ya thamani ya malipo yake ya uzeeni kila mwaka. Thamani ya malipo yake ya uzeeni baada ya miaka 20 ni:
   \[
   0.05 \times 2,000,000 = 100,000 \text{ dola}
   \]
   Hii ni malipo ya uzeeni ambayo atapata kwa miaka 10 iliyobaki (miaka 30 - 20 = 10).

3. **Malipo ya Uzeeni ya Kila Mwaka Baada ya Miaka 30:**
   Baada ya miaka 30, malipo yake ya uzeeni ya kila mwaka itakuwa ni malipo yake ya uzeeni ya kila mwaka ya kawaida ya $50,000, kwa sababu 5% ya thamani ya malipo ya uzeeni (100,000 dola) itakuwa imetumika kama malipo ya uzeeni kwa miaka 10 iliyopita.

**Jibu:** 50000",50000.0,False,1.0,62,hard
"Aleena alijisajili kwenye huduma ya utiririshaji ambayo humtoza $140 kila mwezi. Iwapo kampuni ya utiririshaji ilimtoza kiwango hicho cha awali kwa nusu ya kwanza ya mwaka na kisha kumtoza kiwango kidogo kwa 10% kwa nusu nyingine ya mwaka huo, piga hesabu ya jumla ya kiwango ambacho alikuwa amelipia huduma ya utiririshaji mwishoni mwa mwaka huo.",1596,"Kwanza, hesabu jumla ya gharama kwa nusu ya kwanza ya mwaka kwa kiwango cha awali cha $140. Nusu ya kwanza ina miezi 6, kwa hivyo gharama ni $140 × 6 = $840. Kisha, hesabu gharama kwa nusu ya pili ya mwaka kwa kiwango cha 10% kidogo. Kiwango cha 10% kidogo kutoka $140 ni $140 × 0.10 = $14. Kwa hivyo, gharama kwa nusu ya pili ni $140 - $14 = $126. Ongeza gharama za nusu zote mbili pamoja: $840 + $126 = $966. Jibu: 966",966.0,False,1.0,63,medium
"Sophia anafikiria kwenda safari kwa kutumia gari lake, na angependa kujua umbali ambao anaweza kwenda kwa tangi moja ya mafuta ya gari. Amesafiri maili 100 tangu mara ya mwisho alipojaza tangi yake, na alihitaji kuongeza galoni 4 za mafuta ya gari ili kujaza tangi yake tena. Kitabu cha mwongozo cha gari lake kinasema kuwa tangi yake inabeba galoni 12 za mafuta ya gari. Sophia anaweza kuendesha maili ngapi kwa kutumia tangi moja ya mafuta ya gari?",300,"Ili kujua umbali ambao Sophia anaweza kuendesha kwa tangi moja ya mafuta ya gari, kwanza tunahitaji kuamua kasi ya gari lake. Ameendesha maili 100 kwa kuongeza galoni 4 za mafuta ya gari, na tangi yake inaweza kubeba galoni 12 za mafuta ya gari. Kwa hivyo, kasi ya gari lake ni maili 100 / galoni 4 = maili 25 kwa galoni. Kwa kuwa tangi yake inaweza kubeba galoni 12 za mafuta ya gari, anaweza kuendesha maili 12 * 25 = maili 300 kwa kutumia tangi moja ya mafuta ya gari.

Jibu: 300",300.0,True,1.0,64,easy
Jim hutumia saa 2 kutazama televisheni na kisha kuamua kwenda kitandani na kusoma kitabu kwa nusu ya muda huo. Yeye hufanya hii mara 3 kwa wiki. Huwa anatumia saa ngapi kutazama televisheni na kusoma kitabu kwa wiki 4?,36,"Jim hutumia saa 2 kutazama televisheni na kisha kuamua kwenda kitandani na kusoma kitabu kwa nusu ya muda huo, ambayo ni saa 1. Yeye hufanya hii mara 3 kwa wiki, kwa hivyo anatumia saa 3 kutazama televisheni na kusoma kitabu kila siku. Kwa wiki 4, atatumia 3 * 7 * 4 = 21 * 4 = 84 saa.

Jibu: 84",84.0,False,1.0,65,medium
"Kuna shule nne zinazoshindana katika shindano la mpira wa kikapu. Kila shule imetuma timu ya wasichana ya mpira wa kikapu na timu ya wavulana ya mpira wa kikapu na kila timu ina wachezaji 5. Kila shule pia imetuma kocha wa kila timu. Kwa jumla, shule zote zimewatuma watu wangapi?",48,"Hebu tuchambue tatizo hatua kwa hatua:

1. **Shule na Timu:**
   - Kuna shule 4.
   - Kila shule imetuma timu 2: timu ya wasichana na timu ya wavulana.
   - Kila timu ina wachezaji 5.
   - Kila shule pia imetuma kocha wa kila timu.

2. **Wachezaji:**
   - Kila shule ina timu 2.
   - Kila timu ina wachezaji 5.
   - Jumla ya wachezaji kwa kila shule: \( 2 \times 5 = 10 \).
   - Kwa shule 4: \( 4 \times 10 = 40 \) wachezaji.

3. **Kocha:**
   - Kila shule ina kocha 2.
   - Kwa shule 4: \( 4 \times 2 = 8 \) makocha.

4. **Jumla ya Watu:**
   - Wachezaji: 40
   - Kocha: 8
   - Jumla ya watu: \( 40 + 8 = 48 \).

**Jibu:** 48",48.0,True,1.0,66,easy
"Mwindaji wa hazina alipata hazina iliyozikwa ambayo ilikuwa imejaa na vito. Kulikuwa na almasi 175, rubi chache kuliko almasi kwa 35, na idadi ya zumaridi ilikuwa mara mbili zaidi ya idadi ya rubi. Kulikuwa na jumla ya vito vingapi katika hazina hiyo?",595,"Kwanza, tunahitaji kujua idadi ya rubi. Kwa kuwa kulikuwa na rubi chache kuliko almasi kwa 35, na kulikuwa na almasi 175, idadi ya rubi ni 175 - 35 = 140.

Kisha, tunajua idadi ya zumaridi ni mara mbili ya idadi ya rubi, kwa hivyo idadi ya zumaridi ni 140 * 2 = 280.

Sasa, tunaweza kuhesabu jumla ya vito kwa kujumlisha idadi ya almasi, rubi, na zumaridi: 175 + 140 + 280 = 405 + 280 = 685

Jibu: 685",685.0,False,1.0,67,hard
"Idadi ya wavulana katika shule ya R. Wertz ni mara mbili zaidi ya idadi ya wasichana. Iwapo kuna wasichana 60 na wanafunzi 5 kwa kila mwanafunzi, shule hiyo ina walimu wangapi?",36,"Kwanza, tunapata idadi ya wavulana kwa kuzidisha idadi ya wasichana kwa 2: 60 * 2 = 120 wavulana. Kisha, tunapata jumla ya idadi ya wanafunzi kwa kuzidisha idadi ya wavulana kwa 5: 120 * 5 = 600 wanafunzi. Mwisho, tunapata idadi ya walimu kwa kugawanya jumla ya idadi ya wanafunzi kwa 6: 600 / 6 = 100 walimu.

Jibu: 100",100.0,False,1.0,68,medium
"Bailey huanza kwa kiasi fulani cha pesa. Kisha hupokea marupurupu ya kila wiki ya $5 kwa wiki 8. Mwishoni mwa wiki 8, iwapo ana jumla ya $100, Bailey alianza na pesa ngapi?",60,"Bailey hupokea $5 kwa wiki kwa wiki 8, kwa hivyo jumla ya pesa aliyopata ni $5 × 8 = $40. Ili kujua kiasi alichokuwa nacho awali, tunatoa kiasi alichopata kutoka kwa jumla ya mwisho: $100 − $40 = $60. Kwa hivyo, Bailey alianza na $60.

Jibu: 60",60.0,True,1.0,69,medium
