question,answer,cot_answer,extracted_answer,is_correct,lcr,question_id,difficulty
"పీటర్ ఈ వారం మూవీలకు వెళ్లడానికి ప్లాన్ చేస్తున్నాడు. అతడు ఎప్పుడూ టిక్కెట్ $7కు మరియు పాప్‌కార్న్‌ను $7కు పొందుతాడు. అతడి వద్ద వారానికి 42 డాలర్లు ఉన్నట్లయితే, అతడు ఎన్నిసార్లు మూవీలకు వెళ్లగలడు?",3,"**తర్కాత్మక అదుగులు:**
1. **మొత్తం ఖర్చు:** పీటర్ ప్రతి సారి టిక్కెట్ ($7) మరియు పాప్‌కార్న్ ($7) కలిపి $14 ఖర్చు చేస్తాడు.
2. **వారానికి బడ్జెట్:** అతడి వద్ద $42 ఉన్నాయి.
3. **సార్ల సంఖ్య:** $42 ÷ $14 = 3 సార్లు.

**సమాధానం:** పీటర్ వారానికి **3 సార్లు** మూవీలకు వెళ్లగలడు.",3.0,True,1.0,56,easy
"ఒక చెక్క వంతెన 5000 పౌండ్‌లను మించకుండా బరువును మోయగలదు. ఒక్కొక్కటి 15 పౌండ్‌ల బరువు ఉన్న ఒకేవిధమైన బాక్సులతో నిండిన ఒక డెలివరీ ట్రక్కు, బ్రిడ్జిని దాటుతుంది. డ్రైవర్ మరియు ఖాళీ ట్రక్‌ల మొత్తం బరువు 3755 పౌండ్లు అయితే, బ్రిడ్జ్ బరువు పరిమితిని అధిగమించకుండా, ట్రక్కులో గరిష్టంగా ఎన్ని బాక్సులను లోడ్ చేయవచ్చు?",83,"డ్రైవర్ మరియు ఖాళీ ట్రక్‌ల మొత్తం బరువు 3755 పౌండ్లు. చెక్క వంతెన బరువు పరిమితి 5000 పౌండ్లు. కాబట్టి, ట్రక్ మరియు దాని లోడ్ మొత్తం బరువు 5000 పౌండ్లు కంటే తక్కువగా ఉండాలి.

ట్రక్ మరియు దాని లోడ్ మొత్తం బరువును కనుగొనడానికి, డ్రైవర్ మరియు ఖాళీ ట్రక్ బరువును తీసివేయాలి:

5000 పౌండ్లు (పరిమితి) - 3755 పౌండ్లు (డ్రైవర్ మరియు ఖాళీ ట్రక్) = 1245 పౌండ్లు

ఒక్కొక్క బాక్స్ బరువు 15 పౌండ్లు. గరిష్టంగా ఎన్ని బాక్సులను లోడ్ చేయవచ్చు అనేది మొత్తం బరువును ఒక్కొక్క బాక్స్ బరువుతో భాగించడం ద్వారా కనుగొనవచ్చు:

1245 పౌండ్లు / 15 పౌండ్లు/బాక్స్ = 82.5 బాక్సులు

గరిష్టంగా ఎన్ని బాక్సులను లోడ్ చేయవచ్చు అనేది పూర్ణాంకం కాబట్టి, 82 బాక్సులను లోడ్ చేయవచ్చు.

సమాధానం: 82",82.0,False,1.0,57,hard
"స్టీఫెన్ పచారీ సరుకులను ఆన్‌లైన్‌లో ఆర్డర్ చేశాడు. అతడికి తుది బిల్లు $40.00 వచ్చింది. ఇది ఒక డెలివరీ వెండర్ ద్వారా కావడంతో, వారు అతడి తుది మొత్తానికి 25% ఫీజును జోడించారు, డెలివరీ ఫీజుగా $3.00 వసూలు చేశారు. స్టీఫెన్ $4.00 టిప్‌ని కూడా జోడించాడు. అదనపు ఫీజులు తరువాత, స్టీఫెన్ పచారీ సరుకుల తుది బిల్లు ఎంత?",57,"**తర్కాత్మక అదుగులు:**
1. **డెలివరీ ఫీజు:** డెలివరీ ఫీజు $3.00.
2. **డెలివరీ వెండర్ ఫీజు:** డెలివరీ వెండర్ ద్వారా జోడించిన ఫీజు తుది బిల్లు మొత్తానికి 25%.
3. **మొత్తం ఫీజులు:** డెలివరీ ఫీజు ($3.00) మరియు డెలివరీ వెండర్ ఫీజు (25% of $40.00) కలిపి మొత్తం ఫీజులు కనుగొనబడతాయి.
4. **టిప్:** స్టీఫెన్ $4.00 టిప్‌ని జోడించాడు.

**సమాధానం:**
తుది బిల్లు = $40.00 + $3.00 + (0.25 × $40.00) + $4.00
= $40.00 + $3.00 + $10.00 + $4.00
= **$57.00**

సమాధానం: **$57.00**",57.0,False,1.0,58,hard
ఒక రాస్‌బెర్రీ పొదలో ఒక్కొక్కటి 20 పండ్లు ఉన్న 6 గుత్తులు ఉన్నాయి మరియు పొద అంతటా 67 పండ్లు అక్కడక్కడా పడి ఉన్నాయి. మొత్తం ఎన్ని రాస్‌బెర్రీలు ఉన్నాయి?,187,"**తర్కాత్మక అదుగులు:**
1. **గుత్తులలో ఉన్న పండ్లు:**
   - ఒక్కొక్క గుత్తులో 20 పండ్లు ఉన్నాయి.
   - మొత్తం 6 గుత్తులు ఉన్నాయి.
   - గుత్తులలో ఉన్న మొత్తం పండ్లు = 6 × 20 = 120 పండ్లు.

2. **పొదలో ఉన్న పండ్లు:**
   - పొదలో 67 పండ్లు పడి ఉన్నాయి.

3. **మొత్తం రాస్‌బెర్రీల సంఖ్య:**
   - గుత్తులలో ఉన్న పండ్లు + పొదలో ఉన్న పండ్లు = 120 + 67 = 187 పండ్లు.

**సమాధానం:** 187",187.0,True,1.0,59,easy
"ఒక బుట్టలో 25 నారింజ పండ్లు ఉన్నాయి, వాటిలో 1 పాడైపోయింది, 20% పండలేదు, 2 పుల్లగా ఉన్నాయి మరియు మిగిలినవి బాగున్నాయి. ఎన్ని నారింజపండ్లు మంచివి?",17,"**తర్కాత్మక అదుగులు:**

1. **మొత్తం నారింజపండ్ల సంఖ్య:** 25
2. **పాడైపోయిన పండ్లు:** 1
3. **పండలేని పండ్లు:** 20% అంటే 25లో 20% = 0.20 × 25 = 5
4. **పుల్లగా ఉన్న పండ్లు:** 2
5. **మిగిలిన పండ్లు:** 25 - 1 - 5 - 2 = 17

**మంచి నారింజపండ్లు:** 17

**సమాధానం:** 17",17.0,True,1.0,60,medium
"జెనిత్ తన కుమార్తె కొరకు ఒక బ్రూచ్( దుస్తులపై పెట్టుకునే ఆభరణం) కొనుగోలు చేసింది. ఆమె దానిని తయారు చేయడానికి మెటీరియల్ కొరకు $500 మరియు దానిని నిర్మించడానికి నగలు తయారు చేసే వ్యక్తికి మరో $800 డాలర్లను చెల్లించింది, దాని తరువాత, దానిని బీమా చేయడానికి ఆమె దానిలో 10% చెల్లించింది. ఆమె ఎంత చెల్లించింది?",1430,"**తర్కాత్మక అదుగులు:**
1. **మెటీరియల్ ఖర్చు:** జెనిత్ బ్రూచ్ తయారు చేయడానికి మెటీరియల్ కొరకు $500 చెల్లించింది.
2. **నగలు తయారీ ఖర్చు:** బ్రూచ్ నిర్మించడానికి నగలు తయారు చేసే వ్యక్తికి $800 చెల్లించింది.
3. **బీమా ఖర్చు:** బ్రూచ్ బీమా చేయడానికి ఆమె దానిలో 10% చెల్లించింది.
   - 10% of $800 = 0.10 × 800 = $80.
4. **మొత్తం ఖర్చు:** మెటీరియల్, నగలు తయారీ, మరియు బీమా ఖర్చులను కలిపి మొత్తం ఖర్చు $500 + $800 + $80 = $1,380.

**సమాధానం:**
జెనిత్ బ్రూచ్ కొరకు మొత్తం $1,380 చెల్లించింది.",1380.0,False,1.0,61,medium
"మెర్సీ ఒకే కంపెనీలో 40 సంవత్సరాలు పనిచేసినట్లయితే, ఆమె వార్షిక పెన్షన్ $50,000/సంవత్సరానికి పొందుతుంది. 20 సంవత్సరాల తరువాత ప్రారంభించి, ప్రతి సంవత్సరం పెన్షన్ విలువలో 5% పొందడానికి అర్హత ఉంటుంది. ఆమె 30 సంవత్సరాల తరువాత ఉద్యోగాన్ని విడిచిపెడితే, ఆమె వార్షిక పెన్షన్ ఎంత ఉంటుంది?",25000,"మెర్సీ 40 సంవత్సరాలు పనిచేసిన తర్వాత, ఆమె వార్షిక పెన్షన్ $50,000/సంవత్సరానికి ఉంటుంది. ఆమె 20 సంవత్సరాల తరువాత ప్రారంభించి, ప్రతి సంవత్సరం పెన్షన్ విలువలో 5% పొందడానికి అర్హత ఉంటుంది. ఆమె 30 సంవత్సరాల తరువాత ఉద్యోగాన్ని విడిచిపెడితే, ఆమె వార్షిక పెన్షన్ ఎంత ఉంటుంది?

మెర్సీ 20 సంవత్సరాలు పనిచేసిన తర్వాత, ఆమె పెన్షన్ విలువలో 5% పొందుతుంది. అంటే, ఆమె పెన్షన్ విలువ $50,000/సంవత్సరం నుండి 5% తగ్గుతుంది, అంటే $2,500/సంవత్సరం తగ్గుతుంది. కాబట్టి, ఆమె పెన్షన్ విలువ $50,000 - $2,500 = $47,500/సంవత్సరం అవుతుంది.

ఆమె 30 సంవత్సరాలు పనిచేసిన తర్వాత, ఆమె పెన్షన్ విలువ $47,500/సంవత్సరానికి ఉంటుంది. ఆమె 20 సంవత్సరాలు పనిచేసిన తర్వాత పెన్షన్ విలువలో 5% పొందుతుంది, కాబట్టి ఆమె పెన్షన్ విలువ $47,500 * 0.95 = $45,125/సంవత్సరానికి అవుతుంది.

సమాధానం: $45,125",45125.0,False,1.0,62,hard
"అలీనా నెలకు $140 వసూలు చేసే ఒక స్ట్రీమింగ్ సర్వీస్‌కు సబ్‌స్క్రైబ్ అయింది. స్ట్రీమింగ్ కంపెనీ సంవత్సరం మొదటి అర్థభాగం కొరకు ప్రాథమిక మొత్తాన్ని ఆమె నుంచి వసూలు చేసి, తరువాత సంవత్సరం అర్థభాగానికి 10% తక్కువ మొత్తాన్ని వసూలు చేస్తే, సంవత్సరం చివరికి స్ట్రీమింగ్ సర్వీస్‌ కొరకు ఆమె చెల్లించిన మొత్తాన్ని లెక్కించండి.",1596,"స్ట్రీమింగ్ సర్వీస్‌కు ప్రాథమిక మొత్తం $140 * 6 = $840. సంవత్సరం రెండవ అర్థభాగంలో ప్రాథమిక మొత్తం $840 * 0.9 = $756. సంవత్సరం మొత్తంగా అలీనా చెల్లించిన మొత్తం $840 + $756 = $1596.
సమాధానం: 1596",1596.0,True,1.0,63,medium
"సోఫియా తన కారులో రోడ్డు ట్రిప్‌కు వెళ్లడం గురించి ఆలోచిస్తోంది, సింగిల్ ట్యాంక్ గ్యాస్‌తో ఎంత దూరం ప్రయాణించవచ్చు అని ఆమె తెలుసుకోవాలని కోరుకుంటోంది. ఆమె ట్యాంక్‌ని చివరిగా ఫుల్ చేసినప్పటి నుంచి 100 మైళ్లు ప్రయాణించింది, దానిని తిరిగి పూర్తిగా నింపడానికి ఆమె 4 గ్యాలెన్‌ల గ్యాస్‌ని ఉంచాల్సి వచ్చింది. ఆమె ట్యాంక్‌లో 12 గ్యాలెన్‌ల గ్యాస్ ఉంటుందని ఆమె కారు యజమాని మాన్యువల్ తెలియజేస్తోంది. సింగిల్ ట్యాంక్ గ్యాస్‌తో సోఫియా ఎన్ని మైళ్లు ప్రయాణించగలదు?",300,"సోఫియా తన ట్యాంక్‌లో 12 గ్యాలెన్‌ల గ్యాస్ ఉంది మరియు ఆమె దానిని తిరిగి పూర్తిగా నింపడానికి 4 గ్యాలెన్‌ల గ్యాస్‌ని ఉంచాల్సి వచ్చింది, కాబట్టి ఆమె ట్యాంక్‌లో 12 - 4 = 8 గ్యాలెన్‌ల గ్యాస్ ఉంది. ఆమె ట్యాంక్‌లో 8 గ్యాలెన్‌ల గ్యాస్ ఉన్నప్పుడు ఆమె ఎంత దూరం ప్రయాణించగలదో తెలుసుకోవడానికి, ఆమె గ్యాస్ మైలేజీని కనుగొనాలి. ఆమె కారుకు 30 మైళ్లు ప్రతి గ్యాలెన్ గ్యాస్ మైలేజీ ఉంది. ఆమె ట్యాంక్‌లో 8 గ్యాలెన్‌ల గ్యాస్ ఉన్నందున, ఆమె 8 * 30 = 240 మైళ్లు ప్రయాణించగలదు. సమాధానం: 240",240.0,False,1.0,64,easy
"జిమ్ టివి చూడటంలో 2 గంటలు గడుపుతాడు, తరువాత పడుకోవాలని నిర్ణయించుకొని, సగంసేపు చదువుతాడు. అతడు దీనిని వారానికి 3 సార్లు చేస్తాడు. అతడు 4 వారాల్లో టివి మరియు చదవడంలో ఎంత సమయం గడుపుతాడు?",36,"జిమ్ టివి చూడటంలో 2 గంటలు గడుపుతాడు, సగంసేపు చదువుతాడు. వారానికి 3 సార్లు చేస్తాడు, కాబట్టి టివి చూడటంలో మొత్తం సమయం 2 గంటలు/సారి * 3 సార్లు/వారం = 6 గంటలు/వారం. చదువుతాడు 0.5 గంటలు/సారి * 3 సార్లు/వారం = 1.5 గంటలు/వారం. మొత్తం వారానికి సమయం 6 గంటలు + 1.5 గంటలు = 7.5 గంటలు. 4 వారాల్లో మొత్తం సమయం 7.5 గంటలు/వారం * 4 వారాలు = 30 గంటలు.
సమాధానం: 30",30.0,False,1.0,65,medium
"ఒక బాస్కెట్‌బాల్ టోర్నమెంట్‌లో నాలుగు స్కూల్స్ పోటీపడుతున్నాయి. ప్రతి స్కూలు ఒక బాలికల బాస్కెట్‌బాల్ టీమ్ మరియు ఒక బాలుర బాస్కెట్‌బాల్ టీమ్‌ను పంపింది, ప్రతి టీమ్‌లో 5 చొప్పున ఆటగాళ్లు ఉంటారు. ప్రతి టీమ్ కొరకు ప్రతి స్కూలు ఒక కోచ్‌ని కూడా పంపింది. మొత్తం మీద, అన్ని స్కూళ్లు ఎంతమంది వ్యక్తులను పంపాయి?",48,"**తర్కాత్మక అదుగులు:**
1. **స్కూల్స్ సంఖ్య:** 4 స్కూళ్లు ఉన్నాయి.
2. **ప్రతి స్కూలు పంపిన టీమ్స్ సంఖ్య:** ప్రతి స్కూలు 2 టీమ్స్ (బాలికల మరియు బాలుర) పంపింది.
3. **ప్రతి టీమ్‌లో ఆటగాళ్ల సంఖ్య:** ప్రతి టీమ్‌లో 5 ఆటగాళ్లు ఉన్నారు.
4. **ప్రతి స్కూలు పంపిన మొత్తం వ్యక్తుల సంఖ్య:** ప్రతి స్కూలు 2 టీమ్స్ × 5 ఆటగాళ్లు = 10 వ్యక్తులు.
5. **మొత్తం స్కూళ్లలో పంపిన మొత్తం వ్యక్తుల సంఖ్య:** 4 స్కూళ్లు × 10 వ్యక్తులు = 40 వ్యక్తులు.

**సమాధానం:** 40",40.0,False,1.0,66,easy
"ఒక నిధి అన్వేషకుడు రత్నాలతో నిండిన ఒక పాతిపెట్టిన నిధి పెట్టెను కనుగొన్నాడు. 175 వజ్రాలు, వజ్రాల కంటే 35 తక్కువగా కెంపులు, కెంపుల కంటే రెట్టింపు సంఖ్యలో పచ్చలు ఉన్నాయి. పెట్టెలో ఎన్ని రత్నాలు ఉన్నాయి?",595,"**తర్కాత్మక అదుగులు:**
1. **కెంపుల సంఖ్యను కనుగొనడం:**
   - వజ్రాల సంఖ్య (175) కంటే 35 తక్కువ కెంపులు ఉన్నాయి.
   - కెంపుల సంఖ్య = 175 - 35 = 140

2. **పచ్చల సంఖ్యను కనుగొనడం:**
   - కెంపుల సంఖ్య (140) కంటే రెట్టింపు పచ్చలు ఉన్నాయి.
   - పచ్చల సంఖ్య = 140 × 2 = 280

3. **మొత్తం రత్నాల సంఖ్యను కనుగొనడం:**
   - మొత్తం రత్నాలు = వజ్రాలు + కెంపులు + పచ్చలు
   - మొత్తం రత్నాలు = 175 + 140 + 280 = 595

**సమాధానం:**
\[
\boxed{595}
\]",595.0,True,1.0,67,hard
"డాక్టర్. వెర్ట్జస్ స్కూలులో బాలికల కంటే బాలురు రెట్టింపు సంఖ్యలో ఉన్నారు. 60 బాలికలు మరియు ప్రతి టీచర్‌కు 5 విద్యార్ధులు ఉన్నట్లయితే, ఎంతమంది టీచర్‌లు ఉన్నారు?",36,"**తర్కాత్మక అదుగులు:**
1. **బాలురు సంఖ్యను కనుగొనడం:**
   - బాలురు సంఖ్య = బాలికల సంఖ్య × 2
   - బాలురు సంఖ్య = 60 × 2 = 120

2. **టీచర్‌ల సంఖ్యను కనుగొనడం:**
   - ప్రతి టీచర్‌కు 5 విద్యార్ధులు ఉన్నారు.
   - టీచర్‌ల సంఖ్య = మొత్తం విద్యార్ధులు ÷ ప్రతి టీచర్‌కు విద్యార్ధుల సంఖ్య
   - టీచర్‌ల సంఖ్య = 120 ÷ 5 = 24

**సమాధానం:**
24",24.0,False,1.0,68,medium
"బెయిలీ నిర్ధిష్ట మొత్తం డబ్బుతో ప్రారంభించింది. తరువాత ఆమె 8 వారాలపాటు $5 వీక్లీ అలవెన్స్‌ని పొందింది. 8 వారాల చివరల్లో, ఆమె వద్ద మొత్తం $100 ఉన్నాయి, బెయిలీ ఎంత మొత్తంతో ప్రారంభించింది?",60,"బెయిలీ 8 వారాలపాటు $5 వీక్లీ అలవెన్స్‌ని పొందింది, కాబట్టి ఆమె మొత్తం $5 * 8 = $40 పొందింది. బెయిలీ ప్రారంభ మొత్తాన్ని x అని పిలుద్దాం. బెయిలీ ప్రారంభ మొత్తం మరియు ఆమె పొందిన మొత్తం కలిపి, ఆమె వద్ద మొత్తం $x + $40 ఉన్నాయి. 8 వారాల తర్వాత, ఆమె వద్ద మొత్తం $100 ఉన్నాయి. కాబట్టి, మనం ఈ సమీకరణాన్ని ఏర్పాటు చేయవచ్చు: x + $40 = $100. x కోసం పరిష్కరిస్తే, మనకు x = $100 - $40 = $60 వస్తుంది. సమాధానం: 60",60.0,True,1.0,69,medium
"జూడీ వారం దినాల్లో ప్రతిరోజూ 5 డ్యాన్స్ క్లాస్‌లను మరియు శనివారం నాడు 8 క్లాసులను బోధిస్తుంది. ప్రతి క్లాసులో 15 మంది విద్యార్ధులున్నారు మరియు ప్రతి విద్యార్ధికి $15.00 వసూలు చేస్తుంది, ఆమె 1 వారంలో ఎంతమొత్తాన్ని సంపాదిస్తుంది?",7425,"మొదట, జూడీ వారంలో బోధించే మొత్తం క్లాసుల సంఖ్యను లెక్కించండి: 5 (సోమవారం-శుక్రవారం) + 8 (శనివారం) = 13 క్లాసులు.
తర్వాత, ప్రతి క్లాసులో ఉన్న మొత్తం విద్యార్ధుల సంఖ్యను లెక్కించండి: 13 క్లాసులు * 15 విద్యార్ధులు/క్లాస్ = 195 విద్యార్ధులు.
ఇప్పుడు, ప్రతి విద్యార్ధికి వసూలు చేసే మొత్తం మొత్తాన్ని లెక్కించండి: 195 విద్యార్ధులు * $15/విద్యార్ధి = $2,925.
సమాధానం: $2,925",2925.0,False,1.0,70,medium
"ఆహారపదార్ధాలు తయారు చేయడానికి కెలియన్‌కు రెండు వంటకాలు ఉన్నాయి, ఒకదానికి 20 సూచనలు ఉన్నాయి మరియు రెండోదానికి మొదటి దానికంటే రెట్టింపు సూచనలు ఉన్నాయి. రెండు వంటకాలను తయారు చేయడానికి కెలియన్ మొత్తం ఎన్ని సూచనలను చదవాలి?",60,"మొదటి వంటకానికి 20 సూచనలు ఉన్నాయి. రెండవ వంటకానికి మొదటి దానికంటే రెట్టింపు సూచనలు ఉన్నాయి, అంటే 2 * 20 = 40 సూచనలు. మొత్తం సూచనలు 20 + 40 = 60.

సమాధానం: 60",60.0,True,1.0,71,easy
"టామీ ఒక స్లైస్ $3 చొప్పున బ్రౌనీలు, ఒక స్లైస్ $4 చొప్పున చీజ్‌కేక్‌లను విక్రయించడం ద్వారా తన ఛారిటీకి నిధులను సమీకరిస్తున్నాడు. టామీ 43 బ్రౌనీలు మరియు 23 స్లైస్‌ల చీజ్‌కేక్‌లను విక్రయించినట్లయితే, టామీ ఎంత డబ్బును సేకరిస్తాడు?",221,"**తర్కాత్మక అదుగులు:**
1. **బ్రౌనీలు నుండి సంపాదన:**
   - టామీ 43 బ్రౌనీలు విక్రయించాడు.
   - ప్రతి బ్రౌనీ ధర $3.
   - కాబట్టి, బ్రౌనీలు నుండి సంపాదన = 43 × $3 = $129.

2. **చీజ్‌కేక్‌లు నుండి సంపాదన:**
   - టామీ 23 స్లైస్‌ల చీజ్‌కేక్‌లు విక్రయించాడు.
   - ప్రతి చీజ్‌కేక్ స్లైస్ ధర $4.
   - కాబట్టి, చీజ్‌కేక్‌లు నుండి సంపాదన = 23 × $4 = $92.

3. **మొత్తం సంపాదన:**
   - మొత్తం సంపాదన = బ్రౌనీలు నుండి సంపాదన + చీజ్‌కేక్‌లు నుండి సంపాదన
   - మొత్తం సంపాదన = $129 + $92 = $221.

**సమాధానం:** టామీ $221 సమీకరిస్తాడు.",221.0,True,1.0,72,easy
షీలా ఒక్కొక్కటి $150 ఉండే ఐదు సెల్‌ఫోన్‌లను 3 నెలల ఇన్‌స్టాల్‌మెంట్ కొరకు ఖరీదు చేసింది. ప్రతి యూనిట్ కొరకు 2% వడ్డీ వసూలు చేయబడుతుంది. షీలా 3 నెలలపాటు ప్రతినెలా ఎంతమొత్తాన్ని చెల్లించాలి?,255,"**సమస్యను అర్థం చేసుకోవడం:**
షీలా 5 సెల్‌ఫోన్‌లను ఒక్కొక్కటి $150 లో కొనుగోలు చేసింది. ప్రతి యూనిట్‌కు 3 నెలల ఇన్‌స్టాల్‌మెంట్‌లో చెల్లించాలి. ప్రతి యూనిట్‌కు 2% వడ్డీ వసూలు చేయబడుతుంది. ప్రతినెలా చెల్లించాల్సిన మొత్తం ఎంత?

**తర్కాత్మక అదుగులు:**
1. **మొత్తం ఖరీదు:**
   - 5 సెల్‌ఫోన్‌ల మొత్తం ఖరీదు = 5 × $150 = $750.

2. **వడ్డీ గణన:**
   - ప్రతి యూనిట్‌కు వడ్డీ = $150 × 2% = $3.
   - 5 యూనిట్‌ల మొత్తం వడ్డీ = 5 × $3 = $15.

3. **మొత్తం చెల్లించాల్సిన మొత్తం:**
   - మొత్తం చెల్లింపు = మొత్తం ఖరీదు + మొత్తం వడ్డీ = $750 + $15 = $765.

4. **ప్రతినెలా చెల్లింపు:**
   - 3 నెలల మొత్తం చెల్లింపు = $765.
   - ప్రతినెలా చెల్లింపు = $765 ÷ 3 = $255.

**సమాధానం:**
ప్రతినెలా చెల్లించాల్సిన మొత్తం **$255**.",255.0,True,1.0,73,hard
"ఆర్టీకి రైతు మార్కెట్ వద్ద పువ్వుల స్టాండ్ ఉంది. అతడు మూడు రకాలైన పువ్వులు అమ్ముతాడు: బంతిపూలు, పెటూనియాస్ మరియు బెగోనియాలు. అతడు సాధారణంగా బంతిపూలను ప్రతి కుండీ $2.74లకు,పెటూనియాలను ప్రతి కుండీ $1.87 మరియు బెగోనియాలను ప్రతి కుండీ $2.12కు విక్రయిస్తాడు. ఇవాళ ఆర్టీ వద్ద ఎలాంటి చిల్లర లేదు, అందువల్ల అతడి ధరలను సమీప డాలర్‌కు సవరించాలని నిర్ణయించుకున్నాడు. ఆర్టీ 12 కుండీల బంతిపూలు, 9 కుండీల పెటూనియాలు మరియు 17 కుండీల బెగోనియాలను విక్రయిస్తే, అతడు ఎంత సంపాదిస్తాడు?",88,"**తర్కాత్మక అదుగులు:**
1. **ప్రతి రకం పువ్వుల మొత్తం ధరను కనుగొనండి:**
   - బంతిపూలు: 12 కుండీలు × $2.74/కుండీ = $32.88
   - పెటూనియాలు: 9 కుండీలు × $1.87/కుండీ = $16.83
   - బెగోనియాలు: 17 కుండీలు × $2.12/కుండీ = $35.04

2. **మొత్తం సంపాదనను కనుగొనండి:**
   $32.88 + $16.83 + $35.04 = $84.75

**సమాధానం:** $84.75",84.75,False,1.0,74,medium
"లూక్ బీచ్‌లో ఇసుక కోటలు కట్టడంలో సమయాన్ని గడుపుతున్నాడు. ఇసుక కోట ప్రతి లెవల్‌ దాని దిగువన ఉన్న లెవల్ వలే సగం స్క్వేర్ ఫుటేజీ ఉన్నట్లుగా అతడు గమనించాడు. టాప్ లెవల్‌లో 16 యొక్క స్క్వేర్ ఫుటేజీ ఉన్న 4 లెవల్‌ల ఇసుక కోటలను నిర్మిస్తే, లెవల్ సగటు స్క్వేర్ ఫుటేజీ ఎంత?",60,"లూక్ 4 లెవల్‌ల ఇసుక కోటలను నిర్మించాడు, టాప్ లెవల్‌లో 16 యొక్క స్క్వేర్ ఫుటేజీ ఉంది. ప్రతి లెవల్‌ దాని దిగువన ఉన్న లెవల్ వలే సగం స్క్వేర్ ఫుటేజీ ఉన్నట్లుగా ఉంది. లెవల్ సగటు స్క్వేర్ ఫుటేజీని కనుగొనడానికి, మనం ఈ క్రింది దశలను అనుసరించవచ్చు:

1. **టాప్ లెవల్‌లో స్క్వేర్ ఫుటేజీ:** 16
2. **రెండవ లెవల్‌లో స్క్వేర్ ఫుటేజీ:** 16 / 2 = 8
3. **మూడవ లెవల్‌లో స్క్వేర్ ఫుటేజీ:** 8 / 2 = 4
4. **నాల్గవ లెవల్‌లో స్క్వేర్ ఫుటేజీ:** 4 / 2 = 2

ఇప్పుడు, అన్ని లెవల్‌ల స్క్వేర్ ఫుటేజీలను కలిపి లెక్కించండి:
\[ 16 + 8 + 4 + 2 = 30 \]

లెవల్‌ల సంఖ్యను (4) తో భాగించండి:
\[ \frac{30}{4} = 7.5 \]

కాబట్టి, లెవల్ సగటు స్క్వేర్ ఫుటేజీ:
\[ \boxed{7.5} \]",,False,1.0,75,medium
"సిసిలియా ఇప్పుడు ఒక కొత్త కుక్క పిల్లను కొనుగోలు చేసింది. ఆమె పశువైద్యుడి ప్రకారం, ఆమె మొదటి 180పాటు కుక్కపిల్లకు 1 కప్పు కుక్క ఆహారాన్ని తినిపించాలి, తరువాత ఆమె కుక్క పిల్ల జీవితకాలం అంతటా కూడా ప్రతిరోజూ 2 కప్పుల కుక్కల ఆహారాన్ని తినిపించాలి. ఒక బ్యాగ్‌లో 110 కప్పుల కుక్క ఆహారం ఉన్నట్లయితే, సిసిలియా మొదటి సంవత్సరంలో ఎన్ని బ్యాగుల కుక్కల ఆహారాన్ని ఉపయోగిస్తుంది?",5,"సిసిలియా కుక్కపిల్లకు మొదటి 180 రోజులకు 1 కప్పు కుక్క ఆహారాన్ని తినిపించాలి, ఇది 180 కప్పులకు సమానం. మొదటి సంవత్సరంలో, ఆమె కుక్కపిల్లకు 1 కప్పు ఆహారాన్ని రోజుకు 365 రోజులకు తినిపించాలి, ఇది 365 కప్పులకు సమానం. మొదటి 180 రోజులకు 1 కప్పు ఆహారాన్ని ఉపయోగించిన తర్వాత, ఆమె మొదటి సంవత్సరంలో మిగిలిన 185 రోజులకు 2 కప్పుల ఆహారాన్ని ఉపయోగిస్తుంది, ఇది 370 కప్పులకు సమానం. మొత్తం, సిసిలియా మొదటి సంవత్సరంలో 110 + 370 = 480 కప్పుల కుక్కల ఆహారాన్ని ఉపయోగిస్తుంది. ఆమె 110 కప్పుల కుక్కల ఆహారంతో 4 బ్యాగులను ఉపయోగిస్తుంది, ఎందుకంటే 480 / 110 = 4.3, మరియు ఆమె ఒక బ్యాగ్‌లో భిన్నాన్ని ఉపయోగించదు.
సమాధానం: 4",4.0,False,1.0,76,easy
"సారాకంటే రేమండ్ సగం దుస్తులను ఎక్కువగా ఉతికితే, డేవిడ్‌తో పోలిస్తే సారా 4 రెట్లు ఎక్కువగా బట్టలు ఉతికినట్లయితే, ఒకవేళ సారా 400 పౌండ్‌ల దుస్తులు ఉతికితే, రేమండ్ మరియు డేవిడ్‌లు ఉతికిన మొత్తంలో తేడాను లెక్కించండి.",100,"సారా డేవిడ్‌తో పోలిస్తే 4 రెట్లు ఎక్కువ బట్టలు ఉతికింది, మరియు రేమండ్ సారా కంటే సగం దుస్తులను ఎక్కువగా ఉతికాడు, కాబట్టి రేమండ్ సారా కంటే 2/3 రెట్లు ఎక్కువ ఉతికాడు, అంటే రేమండ్ 2/3 * 400 = 266.67 పౌండ్‌ల దుస్తులు ఉతికాడు. రేమండ్ మరియు డేవిడ్‌లు ఉతికిన మొత్తంలో తేడా 400 - 266.67 = 133.33 పౌండ్‌లు.

సమాధానం: 133.33",133.33,False,1.0,77,hard
